paper_id,title,has_demand,demand_count,has_compliance,compliance_count,decision,acceptance
17mPeO4rqGj,Tackling Diverse Tasks via Cross-Modal Transfer Learning,False,0,False,0,Reject,False
JFf-bPQu5RB,Leveraged Asymmetric Loss with Disambiguation for Multi-label Recognition with One-Positive Annotations,False,0,False,0,Reject,False
4OS-U1a5kB-,Safe Reinforcement Learning with Contrastive Risk Prediction,False,0,False,0,Reject,False
Cn6JkFnKgPX,Analysis of differentially private synthetic data: a general measurement error approach,False,0,False,0,Reject,False
Dyzhru5NO3u,On the Efficacy of Server-Aided Federated Learning against Partial Client Participation,False,0,False,0,Reject,False
l9vM_PaUKz,Soft Neighbors are Positive Supporters in Contrastive Visual Representation Learning,False,0,False,0,Accept: poster,True
n9pes83qD1,LA-BALD: An Information-Theoretic Image Labeling Task Sampler,True,1,False,0,Reject,False
aBH_DydEvoH,Offline RL for Natural Language Generation with Implicit Language Q Learning,False,0,False,0,Accept: poster,True
RdudTla7eIM,MoCa: Cognitive Scaffolding for Language Models in Causal and Moral Judgment Tasks,False,0,False,0,Reject,False
VLnODGVVAsL,Anchor Sampling for Federated Learning with Partial Client Participation,False,0,False,0,Reject,False
Oh0cnNTn5Di,Lattice Convolutional Networks for Learning Ground States of Quantum Many-Body Systems,False,0,False,0,Reject,False
H-T3F0dMbyj,CLIPSep: Learning Text-queried Sound Separation with Noisy Unlabeled Videos,True,1,False,0,Accept: poster,True
z57WK5lGeHd,On the Soft-Subnetwork for Few-Shot Class Incremental Learning,False,0,False,0,Accept: poster,True
8yVy6LdhER4,Approximating How Single Head Attention Learns,False,0,False,0,Reject,False
G-uNfHKrj46,Efficient Attention via Control Variates,False,0,False,0,Accept: notable-top-5%,True
EqDnVOyiVX,Learning to Optimize Quasi-Newton Methods,False,0,False,0,Reject,False
5G_SmGZlXQ,Toxicity in Multilingual Machine Translation at Scale,False,0,False,0,Reject,False
6Wl7-M2BC-,An Adaptive Policy to Employ Sharpness-Aware Minimization,False,0,False,0,Accept: poster,True
lCzuxqRbThP,FedMT: Federated Learning with Mixed-type Labels,False,0,False,0,Reject,False
e9CKiV6pgBD,Penalizing the High-likelihood: A Novel Sampling Method for Open-ended Neural Text Generation via Inverse Probability Weighting,False,0,False,0,Reject,False
ZsvWb6mJnMv,Optimal Conservative Offline RL with General Function Approximation via Augmented Lagrangian,False,0,False,0,Accept: notable-top-25%,True
fySLokohvj4,Bandit Learning with General Function Classes: Heteroscedastic Noise and Variance-dependent Regret Bounds,False,0,False,0,Reject,False
5cio7DSIXLQ,Adaptive Sparse Softmax: An Effective and Efficient Softmax Variant for Text Classification,False,0,False,0,Reject,False
x5YkB3b_48o,Stochastic Bridges as Effective Regularizers for Parameter-Efficient Tuning,False,0,True,1,Reject,False
Vk9RH9aL1Yv,Continuous Goal Sampling: A Simple Technique to Accelerate Automatic Curriculum Learning,False,0,False,0,Reject,False
xc5ajsvLzFO,What do Vision Transformers Learn?  A Visual Exploration,False,0,False,0,Reject,False
e-M4E3Jmnkq,Detecting and Mitigating Indirect Stereotypes in Word Embeddings,False,0,False,0,Reject,False
X5BlM6YG7j,OCIM : Object-centric Compositional Imagination for Visual Abstract Reasoning,False,0,False,0,Reject,False
YSVbWFBDup,How Weakly Supervised Information helps Contrastive Learning,False,0,False,0,Reject,False
Zd4hTGjpMNm,A computational framework to unify representation similarity and function in biological and artificial neural networks,False,0,False,0,Reject,False
jBEXnEMdNOL,Fairness and Accuracy under Domain Generalization,False,0,False,0,Accept: poster,True
ttfOGx6-_FT,DROP: Conservative Model-based Optimization for Offline Reinforcement Learning,False,0,True,1,Reject,False
SaRj2ka1XZ3,Language Models Can Teach Themselves to Program Better,False,0,True,1,Accept: poster,True
Us5in-h2Dp,MVP: Multi-task Supervised Pre-training for Natural Language Generation,False,0,False,0,Reject,False
1EVPT82ttr,Learning Unified Representations for Multi-Resolution Face Recognition,False,0,False,0,Reject,False
yIxtevizEA,Latent Bottlenecked Attentive Neural Processes,False,0,False,0,Accept: poster,True
26aAV_wjoc,VoLTA: Vision-Language Transformer with Weakly-Supervised Local-Feature Alignment,False,0,True,1,Reject,False
8oJHwb3Sgp,Represent to Control Partially Observed Systems: Representation Learning with Provable Sample Efficiency,False,0,False,0,Accept: poster,True
5gDz_yTcst,Towards Better Selective Classification,False,0,True,2,Accept: poster,True
tx-KRrFC2b,Offline Equilibrium Finding,False,0,False,0,Reject,False
wQ-Tqt4eYQ,ASGNN: Graph Neural Networks with Adaptive Structure,False,0,True,2,Reject,False
OfaJyiYonBk,Iteratively Learning Novel Strategies with Diversity Measured in State Distances,False,0,False,0,Reject,False
-G1kjTFsSs,Learning Kernelized Contextual Bandits in a Distributed and Asynchronous Environment,False,0,True,1,Accept: poster,True
SCk8vEhwKo,ATTRIBUTES RECONSTRUCTION IN HETEROGENEOUS NETWORKS VIA GRAPH AUGMENTATION,False,0,False,0,Reject,False
G_HSyfLk0m,Graph Signal Sampling for Inductive One-Bit Matrix Completion: a Closed-form Solution,False,0,True,1,Accept: poster,True
ZTCxT2t2Ru,DocPrompting: Generating Code by Retrieving the Docs,False,0,False,0,Accept: notable-top-25%,True
TuhR4112Ii,Comparing semantic and morphological analogy completion in word embeddings,False,0,False,0,Reject,False
cHf1DcCwcH3,LipsFormer: Introducing Lipschitz Continuity to Vision Transformers,True,1,False,0,Accept: poster,True
5NTt8GFjUHkr,Automatic Chain of Thought Prompting in Large Language Models,False,0,False,0,Accept: poster,True
fzberKYWKsI,An efficient encoder-decoder architecture with top-down attention for speech separation,False,0,True,1,Accept: poster,True
RvV2xvoML7G,Treatment Effect Estimation with Collider Bias and Confounding Bias,False,0,False,0,Reject,False
ScEfNWshH3B,Adaptive Weight Decay: On The Fly Weight Decay Tuning for Improving Robustness,False,0,False,0,Reject,False
VzwfoFyYDga,Machine Unlearning of Federated Clusters,False,0,False,0,Accept: poster,True
HcUf-QwZeFh,A System for Morphology-Task Generalization via Unified Representation and Behavior Distillation,False,0,True,1,Accept: notable-top-25%,True
HUCgU5EQluN,Effective Self-Supervised Transformers For Sparse Time Series Data,False,0,True,2,Reject,False
row6cEJ2aBT,Scalable feature selection via sparse learnable masks,False,0,False,0,Reject,False
bHpOeIXvSX2,On the Interplay Between Misspecification and Sub-optimality Gap: From Linear Contextual Bandits to Linear MDPs,False,0,True,1,Reject,False
Su04-8n0ia4,HAS IT REALLY IMPROVED? KNOWLEDGE GRAPH BASED SEPARATION AND FUSION FOR RECOMMENDATION,False,0,False,0,Reject,False
k4fevFqSQcX,SAM as an Optimal Relaxation of Bayes,False,0,True,2,Accept: notable-top-5%,True
Ogh8umAChpo,Denoising MCMC for Accelerating Diffusion-Based Generative Models,False,0,False,0,Reject,False
q0nmYciuuZN,Learning on Large-scale Text-attributed Graphs via Variational Inference,False,0,False,0,Accept: notable-top-5%,True
bvwZ43dY2xj,Rethinking Identity in Knowledge Graph  Embedding,False,0,False,0,Reject,False
1DOS0kifqeP,Eigen Memory Trees,False,0,False,0,Reject,False
aCCRmE3Pglv,Energy-based Predictive Representation for Reinforcement Learning,False,0,False,0,Reject,False
YP4QEmqh6Ia,Which Invariance Should We Transfer? A Causal Minimax Learning Approach,False,0,False,0,Reject,False
iMy1hOrqiVE,Exclusive Supermask Subnetwork Training for Continual Learning,False,0,False,0,Reject,False
8VvQ4SpvZVi,Dual personalization for federated recommendation on devices,False,0,True,1,Reject,False
7D5EECbOaf9,Moderate Coreset: A Universal Method of Data Selection for Real-world Data-efficient Deep Learning,False,0,False,0,Accept: poster,True
hPdMskOKGX6,Effectively Clarify Confusion via Visualized Aggregation and Separation of Deep Representation,False,0,False,0,Reject,False
fI3y_Dajlca,Time-Transformer AAE: Connecting Temporal Convolutional Networks and Transformer for Time Series Generation,True,1,True,1,Reject,False
UqmL1Oc4bCw,A comparison of dataset distillation and active learning in text classification,False,0,False,0,Reject,False
NQuCQoHqqSY,Temporally Consistent Video Transformer for Long-Term Video Prediction,False,0,False,0,Reject,False
SJ0Lde3tRL,Extreme Q-Learning: MaxEnt RL without Entropy,True,1,False,0,Accept: notable-top-5%,True
pmUH7A8wZz,Autoencoding Hyperbolic Representation for Adversarial Generation,False,0,True,1,Reject,False
lyjMArzIxH6,CAREER: Transfer Learning for Economic Prediction of Labor Data,False,0,False,0,Reject,False
R1U5G2spbLd,Federated Nearest Neighbor Machine Translation,False,0,False,0,Accept: poster,True
mQpmZVzXK1h,Latent Variable Representation for Reinforcement Learning,False,0,False,0,Accept: poster,True
pzH2Sltp2--,Look in The Mirror: Molecular Graph Contrastive Learning with Line Graph,False,0,False,0,Reject,False
pQL-sBfD4I,Precision Collaboration for Federated Learning,False,0,False,0,Reject,False
kLvYYV-YK_j,RLSBench: A Large-Scale Empirical Study of Domain Adaptation Under Relaxed Label Shift,False,0,True,1,Reject,False
2r6YMqz4Mml,ROCO: A General Framework for Evaluating Robustness of Combinatorial Optimization Solvers on Graphs,False,0,True,2,Accept: poster,True
XOl_9AU0EV,Spatial reasoning as Object Graph Energy Minimization,False,0,True,2,Reject,False
O-G91-4cMdv,Words are all you need? Language as an approximation for human similarity judgments,False,0,True,2,Accept: poster,True
tWOoSXyW0KE,A Novel Fast Exact Subproblem Solver for Stochastic Quasi-Newton Cubic Regularized Optimization,False,0,False,0,Reject,False
AR4rOT4sECN,Offline RL of the Underlying MDP from Heterogeneous Data Sources,False,0,False,0,Reject,False
PDrUPTXJI_A,FreeMatch: Self-adaptive Thresholding for Semi-supervised Learning,False,0,False,0,Accept: poster,True
kPL4YzdDqWE,Training image classifiers using Semi-Weak Label Data,False,0,False,0,Reject,False
sOXU-PEJSgQ,Confidence Estimation Using Unlabeled Data,False,0,True,2,Accept: poster,True
FBMLeaXpZN,Spectral Decomposition Representation for Reinforcement Learning,True,1,False,0,Accept: poster,True
fYzLpCsGZVf,On Accelerated Perceptrons and Beyond,False,0,False,0,Accept: poster,True
Ix4Ytiwor4U,DITTO: Offline Imitation Learning with World Models,False,0,False,0,Reject,False
baRatYtGBXp,BAT-Chain: Bayesian-Aware Transport Chain for Topic Hierarchies Discovery,True,1,False,0,Reject,False
c-h2XSi-vEM,On the Importance of Calibration in Semi-supervised Learning,False,0,True,2,Reject,False
ymt1zQXBDiF,SoftMatch: Addressing the Quantity-Quality Tradeoff in Semi-supervised Learning,False,0,False,0,Accept: poster,True
dCOL0inGl3e,Certifiably Robust Policy Learning against Adversarial Multi-Agent Communication,False,0,False,0,Accept: poster,True
pKRYZpCDr-p,Node Importance Specific Meta Learning in Graph Neural Networks,False,0,False,0,Reject,False
pNZkow3k3BH,Attention-Guided Backdoor Attacks against Transformers,False,0,True,2,Reject,False
LE5LxBgjB4V,Disentangling the Mechanisms Behind Implicit Regularization in SGD,False,0,True,1,Accept: poster,True
Vo1MVffQED,Oracles and Followers: Stackelberg Equilibria in Deep Multi-Agent Reinforcement Learning,True,1,True,2,Reject,False
k7qRYoxUlB,Structural Code Representation Learning for Auto-Vectorization,False,0,False,0,Reject,False
em4xg1Gvxa,Overthinking the Truth: Understanding how Language Models process False Demonstrations,False,0,False,0,Reject,False
TTLLGx3eet,Sequential Attention for Feature Selection,False,0,True,1,Accept: poster,True
4j7TG4gD_RM,Trusted Aggregation (TAG): Model Filtering Backdoor Defense In Federated Learning,False,0,False,0,Reject,False
ZKEhS93FjhR,What Deep Representations Should We Learn? -- A Neural Collapse Perspective,False,0,False,0,Reject,False
jpsw-KuOi7r,Improved Sample Complexity for Reward-free Reinforcement Learning under Low-rank MDPs,False,0,False,0,Accept: poster,True
XSEBx0iSjFQ,Re-Imagen: Retrieval-Augmented Text-to-Image Generator,False,0,True,1,Accept: poster,True
Qd0p0bl-A9t,Provably Efficient Lifelong Reinforcement Learning with Linear Representation,False,0,False,0,Accept: poster,True
4bH8SxYNcI,Towards Adversarially Robust Deepfake Detection: An Ensemble Approach,False,0,False,0,Reject,False
locB7rYBzTw,Fast Adaptation via Human Diagnosis of Task Distribution Shift,False,0,False,0,Reject,False
9Jaz4APHtWD,Link Prediction with Non-Contrastive Learning,False,0,True,1,Accept: poster,True
cw8FeirkIfU,Distributed Differential Privacy in Multi-Armed Bandits,False,0,False,0,Accept: poster,True
g_H6fj4OGZ,Thrust: Adaptively Propels Large Language Models with External Knowledge,False,0,False,0,Reject,False
9XFSbDPmdW,Progress measures for grokking via mechanistic interpretability,False,0,True,1,Accept: notable-top-25%,True
hlwmtSw5KC,On the Mysterious Optimization Geometry of Deep Neural Networks,False,0,False,0,Reject,False
EKdBD-1qHW6,Implicit regularization via Spectral Neural Networks and non-linear matrix sensing,False,0,False,0,Reject,False
vPS7yxt6oNE,Goal-Space Planning with Subgoal Models,False,0,False,0,Reject,False
lRXSMYJtXwT,MET : Masked Encoding for Tabular data,False,0,False,0,Reject,False
5wa-ueGGI33,Shortcut Learning Through the Lens of Early Training Dynamics,False,0,True,1,Reject,False
8-aqFHleFyC,On $\mathcal{O}(1/K)$ Convergence and Low Sample Complexity for Single-Timescale Policy Evaluation with Nonlinear Function Approximation,False,0,False,0,Reject,False
MJSIkA72S4k,On the Implicit Bias Towards Depth Minimization in Deep Neural Networks,False,0,False,0,Reject,False
OmpIgSvg7-Z,Prometheus: Endowing Low Sample and Communication Complexities to Constrained Decentralized Stochastic Bilevel Learning,False,0,False,0,Reject,False
N7Tv4aZ4Cyx,SGD and Weight Decay Provably Induce a Low-Rank Bias in Neural Networks,False,0,False,0,Reject,False
wtr-9AKxCI5,"MobileViTv3: Mobile-Friendly Vision Transformer with Simple and Effective Fusion of Local, Global and Input Features",True,1,False,0,Reject,False
oMsN9TYwJ0j,PiFold: Toward effective and efficient protein inverse folding,False,0,False,0,Accept: notable-top-25%,True
jClGv3Qjhb,"A Theoretical Understanding of Shallow Vision Transformers: Learning, Generalization, and Sample Complexity",False,0,False,0,Accept: poster,True
yC8PKpNl4f,AlphaDesign: A graph protein design method and benchmark on AlphaFold DB,False,0,False,0,Reject,False
c0UQacrBmFB,Transfer Learning with Context-aware Feature Compensation,False,0,False,0,Reject,False
AjC0KBjiMu,Contrastive Learning Can Find An Optimal Basis For Approximately View-Invariant Functions,False,0,False,0,Accept: poster,True
vKEMum01xu,Learning Unsupervised Forward Models from Object Keypoints,False,0,False,0,Reject,False
EW00yKKLiX,K-SAM: Sharpness-Aware Minimization at the Speed of SGD,False,0,False,0,Reject,False
jCdoLxMZxf,Copula Conformal Prediction for Multi-step Time Series Forecasting,False,0,False,0,Reject,False
Ab8hkaJSJI,Multi-Epoch Matrix Factorization Mechanisms for Private Machine Learning,False,0,True,1,Reject,False
pvLMBZ5w9eg,Quantum 3D graph structure learning with applications to molecule computing,False,0,False,0,Reject,False
eoqfMQJogx0,Distributional Signals for Node Classification in Graph Neural Networks,False,0,False,0,Reject,False
Z8qk2iM5uLI,Vector Quantized Wasserstein Auto-Encoder,False,0,False,0,Reject,False
N-eul1pdagX,Exact Representation of Sparse Networks with Symmetric Nonnegative Embeddings,False,0,False,0,Reject,False
ZUXy6d49JNJ,Skill-Based Reinforcement Learning with Intrinsic Reward Matching,False,0,False,0,Reject,False
8xuFD1yCoH,TuneUp: A Training Strategy for Improving Generalization of Graph Neural Networks,False,0,True,1,Reject,False
1sN_4ROgel,A Scalable and Exact Gaussian Process Sampler via Kernel Packets,False,0,False,0,Reject,False
4-oNRO0Fqy,Model ChangeLists: Characterizing Changes in ML Prediction APIs,False,0,False,0,Reject,False
DlpCotqdTy,Provably Auditing Ordinary Least Squares in Low Dimensions,False,0,False,0,Accept: poster,True
PjT1TJ62vJW,Exploring semantic information in disease: Simple Data Augmentation Techniques for Chinese Disease Normalization,True,1,False,0,Reject,False
6qeBuZSo7Pr,Planning Goals for Exploration,False,0,True,1,Accept: notable-top-25%,True
Do9MOlwWHu0,Learning Sparse Group Models Through Boolean Relaxation,True,1,False,0,Accept: notable-top-25%,True
1pGmKJvneD7,LVQ-VAE:End-to-end Hyperprior-based Variational Image Compression with Lattice Vector Quantization,False,0,True,2,Reject,False
Qamz7Q_Ta1k,Direct Embedding of Temporal Network Edges via Time-Decayed Line Graphs,False,0,False,0,Accept: poster,True
WL8FlAugqQ,Neural DAG Scheduling via One-Shot Priority Sampling,False,0,False,0,Accept: poster,True
mjzm6btqgV,Efficiently Computing Nash Equilibria in Adversarial Team Markov Games,False,0,False,0,Accept: notable-top-5%,True
QZfdDpTX1uM,Meta Temporal Point Processes,False,0,False,0,Accept: poster,True
-aEuKX6zQKmr,EmbedDistill: A geometric knowledge distillation for information retrieval,False,0,False,0,Reject,False
flap0Bo6TK_,Graph Neural Network-Inspired Kernels for Gaussian Processes in Semi-Supervised Learning,True,1,False,0,Accept: poster,True
9IaN4FkVSR1,Deconstructing Distributions: A Pointwise Framework of Learning,False,0,False,0,Accept: poster,True
MMiaF8KppTZ,Logical view on fairness of a binary classification task,False,0,False,0,Reject,False
ALbEpTC4hBp,Revisiting Instance-Reweighted Adversarial Training,False,0,False,0,Reject,False
Idusfje4-Wq,Diffusion Models for Causal Discovery via Topological Ordering,False,0,True,1,Accept: poster,True
eb_cpjZZ3GH,Scalable and Equivariant Spherical CNNs by Discrete-Continuous (DISCO) Convolutions,False,0,False,0,Accept: poster,True
UawwAryavZI,Towards Solving Industrial Sequential Decision-making Tasks under Near-predictable Dynamics via Reinforcement Learning: an Implicit Corrective Value Estimation Approach,False,0,True,1,Reject,False
3i9EgUss-Vs,Graph Convolutional Normalizing Flows for Semi-Supervised Classification and Clustering,False,0,False,0,Reject,False
Hu4r-dedqR0,Weakly Supervised Explainable Phrasal Reasoning with Neural Fuzzy Logic,False,0,False,0,Accept: poster,True
Ai8Hw3AXqks,Simplified State Space Layers for Sequence Modeling,False,0,False,0,Accept: notable-top-5%,True
m4f7Wl93fzT,Learning Listwise Domain-Invariant Representations for Ranking,False,0,False,0,Reject,False
462z-gLgSht,DCI-ES: An Extended Disentanglement Framework with Connections to Identifiability,False,0,True,1,Accept: poster,True
6TugHflAGRU,Eigenvalue Initialisation and Regularisation for Koopman Autoencoders,False,0,True,1,Reject,False
Q0XkE_srKnG,Learning from Labeled Images and Unlabeled Videos for Video Segmentation,False,0,False,0,Reject,False
0cpM2ApF9p6,MeshDiffusion: Score-based Generative 3D Mesh Modeling,False,0,False,0,Accept: notable-top-25%,True
ElC6LYO4MfD,Faster federated optimization under second-order similarity,False,0,False,0,Accept: poster,True
UDbNL0_W-3x,A Quasistatic Derivation of Optimization Algorithms' Exploration on Minima Manifolds,False,0,False,0,Reject,False
EUrxG8IBCrC,Mutual Partial Label Learning with Competitive Label Noise,False,0,False,0,Accept: poster,True
0eSq84hbXhe,The Graph Learning Attention Mechanism: Learnable Sparsification Without Heuristics,False,0,False,0,Reject,False
jpq0qHggw3t,Partial Label Unsupervised Domain Adaptation with Class-Prototype Alignment,False,0,False,0,Accept: poster,True
dNdOnKy9YNs,Why Self Attention is Natural for Sequence-to-Sequence Problems? A Perspective from Symmetries,True,1,False,0,Reject,False
9HiGqC9C-KA,simpleKT: A Simple But Tough-to-Beat Baseline for Knowledge Tracing,False,0,False,0,Accept: poster,True
TTduM2sE0Ja,Exp-$\alpha$: Beyond Proportional Aggregation in Federated Learning,False,0,True,2,Reject,False
n3RFM5cBB4,Learning Efficient Hybrid Particle-continuum Representations of Non-equilibrium N-body Systems,False,0,True,1,Reject,False
qSjf5zf5tv,Neural Network Approximation of Lipschitz Functions in High Dimensions with Applications to Inverse Problems,False,0,False,0,Reject,False
CL-sVR9pvF,Weighted Ensemble Self-Supervised Learning,False,0,False,0,Accept: poster,True
n05upKp02kQ,Partially Observable RL with B-Stability: Unified Structural Condition and Sharp Sample-Efficient Algorithms,False,0,False,0,Accept: notable-top-25%,True
TSqRwmrRiOn,Bias Amplification Improves Worst-Group Accuracy without Group Information,False,0,True,1,Reject,False
HjzWIMEWipV,Actionable Recourse Guided by User Preference,False,0,False,0,Reject,False
JsrvkgM8gO2,Large Learning Rate Matters for Non-Convex Optimization,False,0,False,0,Reject,False
q_7TgV0ugq,A Deep Learning Framework for Musical Acoustics Simulations,False,0,False,0,Reject,False
fk7RbGibe1,Domain Generalization via Heckman-type Selection Models ,False,0,False,0,Accept: notable-top-25%,True
vmjctNUSWI,Moving Forward by Moving Backward: Embedding Action Impact over Action Semantics,False,0,True,2,Accept: notable-top-5%,True
zzqBoIFOQ1,Guiding Safe Exploration with Weakest Preconditions,False,0,False,0,Accept: poster,True
LOMA7vSa2Y,MetaMD: Principled Optimiser Meta-Learning for Deep Learning,False,0,False,0,Reject,False
5MR1OGvCtH,A Sample Based Method for Understanding The Decisions of Neural Networks Semantically,True,1,False,0,Reject,False
nbGCPw8Rry,Deep Biological Pathway Informed Pathology-Genomic Multimodal Survival Prediction,False,0,False,0,Reject,False
mbxz9Cjehr,A CMDP-within-online framework for Meta-Safe Reinforcement Learning,True,1,True,1,Accept: notable-top-25%,True
PuEOL1hhyrF,Active Sampling for Node Attribute Completion on Graphs,False,0,False,0,Reject,False
P-73JPgRs0R,Effects of Graph Convolutions in Multi-layer Networks,False,0,False,0,Accept: notable-top-25%,True
EKpMeEV0hOo,SimPer: Simple Self-Supervised Learning of Periodic Targets,False,0,True,1,Accept: notable-top-5%,True
GvMuB-YsiK6,Explaining Patterns in Data  with  Language Models via Interpretable Autoprompting,False,0,False,0,Reject,False
vjSKpocWeGf,Lipschitz regularized gradient flows and latent generative particles,False,0,False,0,Reject,False
nA5AZ8CEyow,Post-hoc Concept Bottleneck Models,False,0,False,0,Accept: notable-top-25%,True
tAfyE2V7oye,Undersampling is a Minimax Optimal Robustness Intervention in Nonparametric Classification,False,0,False,0,Reject,False
iEVpHXjV4jj,Emb-GAM: an Interpretable and Efficient Predictor using Pre-trained Language Models,False,0,False,0,Reject,False
u2Pd6x794I,When Source-Free Domain Adaptation Meets Learning with Noisy Labels,True,1,False,0,Accept: notable-top-25%,True
cYijsVZhb5,Is a Caption Worth a Thousand Images? A Study on Representation Learning,False,0,False,0,Accept: poster,True
XSRSWxyJIC,Parameter-Efficient Fine-Tuning Design Spaces,False,0,True,1,Accept: poster,True
_01dDd3f78,Concept Gradient: Concept-based Interpretation Without Linear Assumption,False,0,False,0,Accept: poster,True
1w_Amtk67X,Constraining Representations Yields Models That Know What They Don't Know,False,0,False,0,Accept: poster,True
6taykzqcPD,Neural Networks Efficiently Learn Low-Dimensional Representations with SGD,False,0,False,0,Accept: notable-top-25%,True
eZLdhVUG1hg,Mixed Federated Learning: Joint Decentralized and Centralized Learning,False,0,False,0,Reject,False
mdECGh-qlK,OTCOP: Learning optimal transport maps via constraint optimizations,False,0,False,0,Reject,False
n70oyIlS4g,An Extensible Multi-modal Multi-task Object Dataset with Materials,False,0,False,0,Accept: poster,True
zWy7dqOcel,Sampling with Mollified Interaction Energy Descent,True,1,True,1,Accept: poster,True
MYEap_OcQI,Does Zero-Shot Reinforcement Learning Exist?,False,0,False,0,Accept: notable-top-25%,True
KQ-ipHOmBc,Few-Shot Text Classification with Dual Contrastive Consistency Training,False,0,False,0,Reject,False
nhKHA59gXz,Self-Stabilization: The Implicit Bias of Gradient Descent at the Edge of Stability,False,0,False,0,Accept: poster,True
g-qWfKQlL3,Conditional Permutation Invariant Flows,False,0,False,0,Reject,False
_X12NmQKvX,TILP: Differentiable Learning of Temporal Logical Rules on Knowledge Graphs,False,0,False,0,Accept: poster,True
TfBHFLgv77,Hyperbolic Deep Reinforcement Learning,False,0,False,0,Accept: notable-top-25%,True
PbfgkZ2HdbE,Learning Controllable Adaptive Simulation for Multi-resolution Physics,False,0,True,2,Accept: notable-top-25%,True
ArPM-xtsFrk,"Gated Neural ODEs: Trainability, Expressivity and Interpretability",False,0,False,0,Reject,False
wKIxJKTDmX-,Value-Based Membership Inference Attack on Actor-Critic Reinforcement Learning,False,0,False,0,Reject,False
MIMwy4kh9lf,Open-Vocabulary Object Detection upon Frozen Vision and Language Models,False,0,False,0,Accept: poster,True
G2GpzH1l9AC,Learned Neural Network Representations are Spread Diffusely with Redundancy,False,0,False,0,Reject,False
UmU9mydWRV3,Neural DAEs: Constrained neural networks,False,0,False,0,Reject,False
_wSHsgrVali,Revisiting the Assumption of Latent Separability for Backdoor Defenses,False,0,False,0,Accept: poster,True
PINRbk7h01,Restricted Strong Convexity of Deep Learning Models with Smooth Activations,False,0,False,0,Accept: poster,True
kUmdmHxK5N,Koopman Neural Operator Forecaster for Time-series with Temporal Distributional Shifts,True,1,True,2,Accept: poster,True
nulUqBMpBb,Uncertainty-Driven Exploration for Generalization in Reinforcement Learning,True,1,True,1,Reject,False
CKTmsDxRPn,On Convergence of Federated Averaging Langevin Dynamics,False,0,False,0,Reject,False
Jw5ivmKS2C,Posthoc Privacy guarantees for neural network queries,False,0,True,1,Reject,False
C1ns08q9jZ,MetaGL: Evaluation-Free Selection of Graph Learning Models via Meta-Learning,False,0,False,0,Accept: poster,True
9bVBH1GD5sr,FOCUS: Fairness via Agent-Awareness for Federated Learning on Heterogeneous Data,False,0,False,0,Reject,False
NTCYXulK9qm,Co-Evolution As More Than a Scalable Alternative for Multi-Agent Reinforcement Learning,False,0,False,0,Reject,False
lTjtY1HOUI6,Adaptive Parametric Prototype Learning for Cross-Domain Few-Shot Classification,False,0,False,0,Reject,False
oX3tGygjW1q,Minimum Description Length Control,True,1,False,0,Accept: poster,True
_4F4CDK9Mo,RainProof: An Umbrella to Shield Text Generator from Out-Of-Distribution Data,True,1,True,1,Reject,False
6R1unINH63,Variance Double-Down: The Small Batch Size Anomaly in Multistep Deep Reinforcement Learning,False,0,True,2,Reject,False
hxEIgUXLFF,PerFedMask: Personalized Federated Learning with Optimized Masking Vectors,False,0,False,0,Accept: poster,True
3VFQfAG3vwi,Variational Latent Branching Model for Off-Policy Evaluation,False,0,True,1,Accept: poster,True
pJ9Kg_K8ufd,Discretization Invariant Learning on Neural Fields,False,0,True,1,Reject,False
oLIZ2jGTiv,Tuning Frequency Bias in Neural Network Training with Nonuniform Data,False,0,True,1,Accept: poster,True
NN1sraxIyZ,"Global Counterfactual Explanations Are Reliable Or Efficient, But Not Both",True,1,False,0,Reject,False
6SRDbbvU8s,Learning Multimodal Data Augmentation in Feature Space,False,0,True,1,Accept: poster,True
Mpa3tRJFBb,Where to Begin? On the Impact of Pre-Training and Initialization in Federated Learning,False,0,False,0,Accept: notable-top-25%,True
iTtGCMDEzS_,BigVGAN: A Universal Neural Vocoder with Large-Scale Training,False,0,False,0,Accept: poster,True
mWVoBz4W0u,PaLI: A Jointly-Scaled Multilingual Language-Image Model,False,0,False,0,Accept: notable-top-5%,True
zZhX4eYNeeh,Achieving Sub-linear Regret in Infinite Horizon Average Reward Constrained MDP with Linear Function Approximation,True,1,True,2,Accept: poster,True
B-z41MBL_tH,Causal Imitation Learning via Inverse Reinforcement Learning,False,0,False,0,Accept: poster,True
zfodIZGVWW,Amos: An Adam-style Optimizer with Adaptive Weight Decay towards Model-Oriented Scale,False,0,True,2,Reject,False
o58JtGDs6y,The Surprising Computational Power of Nondeterministic Stack RNNs,False,0,True,2,Accept: poster,True
xb333aboIu,Critical Initialization of Wide and Deep Neural Networks through Partial Jacobians: General Theory and Applications,False,0,False,0,Reject,False
EnrY5TOrbQ,Agnostic Learning of General ReLU Activation Using Gradient Descent,True,1,False,0,Accept: poster,True
F_EhNDSamN,Parametrizing Product Shape Manifolds by Composite Networks,False,0,True,1,Accept: notable-top-25%,True
W0deqi42HD,CURE: A Pre-training Framework on Large-scale Patient Data for Treatment Effect Estimation,True,1,False,0,Reject,False
GPPmQdU3k7,A Probabilistic Approach to Self-Supervised Learning using Cyclical Stochastic Gradient MCMC ,False,0,False,0,Reject,False
g7TXnKjn3Y,"Tabular Data to Image Generation: Benchmark Data, Approaches, and Evaluation",False,0,False,0,Reject,False
