paper_id,title,has_demand,demand_count,has_compliance,compliance_count,decision,acceptance
piRU8xOurs,TreeTop: Topology-Aware Fine-Tuning for LLM Conversation Tree Understanding,False,0,False,0,Reject,False
qdbluGtEpL,Attack as Defense: Run-time Backdoor Implantation for Image Content Protection,False,0,True,1,Reject,False
BTk1hNuIPq,Reasoning Limitations of  Multimodal Large Language Models. A case study of Bongard Problems,False,0,False,0,Reject,False
cO01zqImBC,A Multi-Decomposition Method for Compressing Larger AI Models Based on Reinforcement Learning,False,0,False,0,,
Im2neAMlre,"Revisiting text-to-image evaluation with Gecko: on metrics, prompts, and human rating",False,0,False,0,Accept (Spotlight),True
zG459X3Xge,VisRAG: Vision-based Retrieval-augmented Generation on Multi-modality Documents,True,1,True,1,Accept (Poster),True
rjuZyMfLSd,Learning system dynamics without forgetting,False,0,False,0,Accept (Poster),True
dliIIodM6b,Bootstrapping Language Models with DPO Implicit Rewards,False,0,False,0,Accept (Poster),True
RqJ0px8osW,A unified lightweight complex scenes-oriented network for infrared and visible image fusion,False,0,False,0,Reject,False
fRpAUgKJhT,CARPRT: Class-Aware Prompt Reweighting for Pre-Trained Vision-Language Models,False,0,True,1,Reject,False
OKnsCAZlSc,A robust federated learning client selection with combinatorial data class representations and data augmentation,False,0,False,0,,
kiOxNsrpQy,"Reconsidering Faithfulness in Regular, Self-Explainable and Domain Invariant GNNs",True,1,False,0,Accept (Poster),True
5YCZZSEosw,Let Large Language Models Find the Data to Train Themselves,False,0,True,2,,
7idCpuEAiR,SC-OmniGS: Self-Calibrating Omnidirectional Gaussian Splatting,False,0,False,0,Accept (Poster),True
blgJ4g00rC,TimeCapsule:  Solving the Jigsaw Puzzle of Long-Term Time Series Forecasting with Compressed Predictive Representations,False,0,False,0,,
IL85Ebjg9j,Navigating Conflicting Views: Harnessing Trust for Learning,True,1,False,0,Reject,False
EKJhH5D5wA,SWIFT: On-the-Fly Self-Speculative Decoding for LLM Inference Acceleration,False,0,False,0,Accept (Poster),True
OmpTdjl7RV,Fast Direct: Query-Efficient  Online Black-box Guidance  for Diffusion-model Target Generation,True,1,False,0,Accept (Poster),True
cMLtjP3Cym,TSGGuide: Recommendation Guide for Multivariate Time Series Generation,True,1,False,0,Reject,False
iEHYbGbZ4D,DAS-GNN: Degree-Aware Spiking Graph Neural Networks for Graph Classification,False,0,True,1,Reject,False
W8K8slZ73R,Adaptive Transformer Programs: Bridging the Gap Between Performance and Interpretability in Transformers,False,0,False,0,Accept (Poster),True
KZWaxtzIRx,SysBench: Can LLMs Follow System Message?,False,0,False,0,Accept (Poster),True
vvD0VFw0LG,PruningBench: A Comprehensive Benchmark of Structural Pruning,False,0,False,0,,
NW5vSJXO9V,Diffusion Process with Implicit Latents via Energy Models,False,0,False,0,,
OJUcOLOLXL,RethinkMCTS: Refining Erroneous Thoughts in Monte Carlo Tree Search for Code Generation,True,2,False,0,Reject,False
6s5uXNWGIh,MLE-bench: Evaluating Machine Learning Agents on Machine Learning Engineering,False,0,False,0,Accept (Oral),True
TWRhLAN5rz,DECO: Unleashing the Potential of ConvNets for Query-based Detection and Segmentation,False,0,False,0,Accept (Poster),True
tRzujdRwE8,Dynamic Post-Hoc Neural Ensemblers,False,0,False,0,,
synCTX1JqO,RaCNN: Region-aware Convolutional Neural Network with Global Receptive Field,False,0,True,1,Reject,False
OBjF5I4PWg,Erasing Concept Combination from Text-to-Image Diffusion Model,False,0,False,0,Accept (Poster),True
G19piTjVYA,Efficient Differentiable Discovery of Causal Order,False,0,False,0,Reject,False
8CKgS18uWx,Structure-Enhanced Protein Instruction Tuning: Towards General-Purpose Protein Understanding,False,0,False,0,Reject,False
8Lt27D1qhE,Beyond the Final Layer: Hierarchical Query Fusion Transformer with Agent-Interpolation Initialization for 3D Instance Segmentation,False,0,False,0,Reject,False
qGLzeD9GCX,EditMark: Training-free and Harmless Watermark for Large Language Models,False,0,False,0,Reject,False
jIAKjjEmWi,Attention Is All You Need For Mixture-of-Depths Routing,True,1,False,0,Reject,False
OAlPlR1g9B,Explanation-Assisted Data Augmentation  for Graph Learning,False,0,False,0,,
q7Xi4yZYcH,A Scalable Temporal-Spatial Framework for Transaction Anomaly Detection in Ethereum Networks,False,0,False,0,,
sBpYRQOrMn,New Paradigm of Adversarial Training: Breaking Inherent Trade-Off between Accuracy and Robustness via Dummy Classes,False,0,False,0,Reject,False
hRwxZmcvW9,Bridging and Modeling Correlations in Pairwise Data for Direct Preference Optimization,False,0,True,1,Accept (Poster),True
1ou5noWgHM,Source Attribution for Large Language Model-Generated Data,False,0,False,0,Reject,False
u63OVngeSp,Deriving Causal Order from Single-Variable Interventions: Guarantees & Algorithm,False,0,True,1,Accept (Poster),True
sZJqKAVzKf,Learning Fairer Representations with FairVIC,False,0,False,0,,
Mr1wsHM9JK,Communication-Efficient Heterogeneous Federated Learning with Generalized Heavy-Ball Momentum,False,0,True,2,Reject,False
bePaRx0otZ,Making Transformer Decoders Better Differentiable Indexers,False,0,False,0,Accept (Poster),True
JVBR1ud4lL,MergePrint: Robust Fingerprinting against Merging Large Language Models,False,0,False,0,Reject,False
v1OQ0kNq0w,MotionRL: Align Text-to-Motion Generation to Human Preferences with Multi-Reward Reinforcement Learning,False,0,False,0,,
h7EwIfjxgn,Sharpness-Aware Black-Box Optimization,False,0,False,0,Accept (Poster),True
l2izo0z7gu,OmniBind: Large-scale Omni Multimodal Representation via Binding Spaces,False,0,False,0,Accept (Poster),True
AqHbMV28o7,A Unified Theory of Stochastic Proximal Point Methods without Smoothness,False,0,False,0,Reject,False
cs8dm8MgOT,FRACTAL CALIBRATION FOR LONG-TAILED OBJECT DETECTION,False,0,False,0,,
328vch6tRs,From Tokens to Words: On the Inner Lexicon of LLMs,False,0,False,0,Accept (Poster),True
2jf5x5XoYk,GLoRa: A Benchmark to Evaluate the Ability to Learn Long-Range Dependencies in Graphs,False,0,False,0,Accept (Poster),True
sYJQEgkkaI,Rethinking The Reliability of Representation Engineering in Large Language Models,False,0,True,3,Reject,False
P6dwZJpJ4m,B-STaR: Monitoring and Balancing Exploration and Exploitation in Self-Taught Reasoners,False,0,False,0,Accept (Poster),True
2GEiBzs2Do,Simple and Fast CNN for Vision,False,0,False,0,Reject,False
UFRn8203LU,Sampling Theory and Overparameterization: Shaping Loss Landscapes in $\ell^2$ Regression,False,0,False,0,,
R9lgWYE508,Relaxing Accurate Initialization Constraint for 3D Gaussian Splatting,False,0,False,0,Reject,False
Aw1w5sL6ru,SimLabel: Consistency-Guided OOD Detection with Pretrained Vision-Language Models,False,0,False,0,,
LvNROciCne,AdaRankGrad: Adaptive Gradient Rank and Moments for Memory-Efficient LLMs Training and Fine-Tuning,True,1,False,0,Accept (Poster),True
774F8gF0UO,From Bulk to Budget: Best Practices To Compress Multimodal Large Language Models,False,0,True,1,Reject,False
VHGZjZmzsO,Memory-Enhanced Neural Solvers for Efficient Adaptation in Combinatorial Optimization,False,0,False,0,Reject,False
PMf2Dg1TAA,Rethinking Softmax: Self-Attention with Polynomial Activations,False,0,False,0,,
HYaUHZAoPc,Offline Inverse Constrained Reinforcement Learning for Safe-Critical Decision Making in Healthcare,False,0,False,0,Reject,False
ZC0wgCabT2,Topology-aware Graph Diffusion Model with Persistent Homology,False,0,True,1,,
gYNBQygmXG,Counterfactual Effect Decomposition in Multi-Agent Sequential Decision Making,False,0,True,1,Reject,False
yqaN7MfkFU,Regularized Maximum Mean Discrepancy for Variable Selection,False,0,False,0,,
tFDTHA3odg,ThinkBot: Embodied Instruction Following with Thought Chain Reasoning,False,0,True,1,Accept (Poster),True
3JoLo0mmHH,Reverse the auditory processing pathway: Coarse-to-fine audio reconstruction from fMRI,False,0,False,0,Reject,False
B2RXwASSpy,Understanding Constraint Inference in Safety-Critical Inverse Reinforcement Learning,False,0,False,0,Accept (Poster),True
PxBzxO02Ef,LVP: Language-guide Visual Projector for Efficient Multimodal LLM,False,0,False,0,Reject,False
O4N9kWwV6R,Few for Many: Tchebycheff Set Scalarization for Many-Objective Optimization,False,0,False,0,Accept (Poster),True
oCIEUHJjNj,OMCAT: Omni Context Aware Transformer,True,1,False,0,Reject,False
W2Wkp9MQsF,Forget the Data and Fine-Tuning! Just Fold the Network to Compress,False,0,False,0,Accept (Poster),True
THSm9HyCKo,JustLogic: A benchmark for natural language deductive reasoning,False,0,True,1,Reject,False
jUsrbOuQ5e,HeadMap: Locating and Enhancing Knowledge Circuits in LLMs,False,0,False,0,Accept (Poster),True
TTWxMAwS6n,X-PlugVid: Versatile Adaptation of Image Plugins for Controllable Video Generation,False,0,False,0,,
bOjmeZkmxI,Genetic-evolutionary Graph Nerual Networks: A Paradigm for Improved Graph Representation Learning,True,1,False,0,Reject,False
dUiMNQHYXG,Shapley Image Explanations With Data-Aware Binary Partition Trees,False,0,False,0,Reject,False
evDSvZBFRP,Towards Formally Verifying LLMs: Taming the Nonlinearity of the Transformer,True,1,False,0,Reject,False
OMN1UtDbRf,KD-HGRL: Knowledge Distillation for Multi-Task Heterogeneous Graph Representation Learning,True,1,False,0,Reject,False
fgaNjiijS1,A Kernel Distribution Closeness Testing,False,0,False,0,Reject,False
rpEATZvmjr,Multi-Session Budget Optimization for Forward Auction-based Federated Learning,False,0,False,0,Reject,False
X75isqETqR,Matrix Sketching in Bandits: Current Pitfalls and New Framework,False,0,True,1,Reject,False
385gQZuuuR,Consistency Diffusion Models for Singel-Image 3D Reconstruction with priors,False,0,False,0,,
qPZaTqLee4,Harnessing Task Overload for Scalable Jailbreak Attacks on Large Language Models,True,2,False,0,Reject,False
2jzhImk4br,Strategic Exploration for Inverse Constraint Inference with Efficiency Guarantee,False,0,False,0,Reject,False
DcJuTtfYss,INDIRECT ATTENTION: IA-DETR FOR ONE SHOT OBJECT DETECTION,False,0,False,0,,
9EfBeXaXf0,Optimization by Parallel Quasi-Quantum Annealing with Gradient-Based Sampling,False,0,False,0,Accept (Poster),True
1V28zvLJMg,Debiased Deep Evidential Regression for Video Temporal Grounding,False,0,True,1,Reject,False
8roRgrjbjv,Guaranteed Generation from Large Language Models,False,0,False,0,Accept (Poster),True
EKCubxFdOs,LLaMoCo: Instruction Tuning of Large Language Models for Optimization Code Generation,False,0,True,1,Reject,False
q2CcNvzgb7,Learning Nash Equilibria in Normal-Form Games via Approximating Stationary Points,False,0,True,1,Reject,False
SQl6T4dfs8,Koopman Universal Neural Dynamic Operator: Achieving Fully Explicit Expression Identification for Nonlinear Dynamical Systems,True,1,False,0,,
Uh5GRmLlvt,On Rollouts in Model-Based Reinforcement Learning,False,0,False,0,Accept (Poster),True
YRm9BMTLv6,Source-Free Target Domain Confidence Calibration,False,0,False,0,Reject,False
oZdaEiDBpF,On Characterizing and Mitigating Imbalances in Multi-Instance Partial Label Learning,True,1,False,0,Reject,False
Acdd83rF1s,LLM-VTP: LLM-Reasoned Visual Token Pruning for Efficient Multi-Modal Video Understanding,False,0,True,1,Reject,False
6N4QMbeVaO,MTSAM: Multi-Task Fine-Tuning for Segment Anything Model,False,0,False,0,Accept (Poster),True
awReGYZaGl,Rethinking Out-of-Distribution Detection in Vision Foundation Models,False,0,False,0,,
tuEP424UQ5,On Generalization Across Environments In Multi-Objective Reinforcement Learning,False,0,False,0,Accept (Poster),True
zjeHLSiNv1,Ultra-Sparse Memory Network,True,1,True,1,Accept (Poster),True
UpQLu9bzAR,VICtoR: Learning Hierarchical Vision-Instruction Correlation Rewards for Long-horizon Manipulation,True,1,False,0,Accept (Poster),True
O9YTt26r2P,Arithmetic Without Algorithms: Language Models Solve Math with a Bag of Heuristics,False,0,False,0,Accept (Poster),True
o8vCBFonHC,GLEE: A Framework and Benchmark for LLM Evaluation in Language-based Economics,False,0,False,0,Reject,False
VgtpRXhxli,Efficient Fairness-Performance Pareto Front Computation,False,0,False,0,Reject,False
15UetYngA7,FuseChat: Knowledge Fusion of Chat Models,False,0,True,1,,
UV5p3JZMjC,Learning Randomized Algorithms with Transformers,False,0,False,0,Accept (Oral),True
fk5ePN7YCS,NEPENTHE: Entropy-Based Pruning as a Neural Network Depth's Reducer,False,0,False,0,,
hBGavkf61a,Diffusion Bridge AutoEncoders for Unsupervised Representation Learning,False,0,False,0,Accept (Spotlight),True
pUbbLHjCPM,Think Thrice Before You Act: Progressive Thought Refinement in Large Language Models,False,0,True,1,Accept (Poster),True
TOahfjA3sP,Noise Separation guided Candidate Label Reconstruction for Noisy Partial Label Learning,False,0,False,0,Accept (Poster),True
7DY2Nk9snh,SynthCLIP: Are We Ready for a Fully Synthetic CLIP Training?,False,0,False,0,Reject,False
vtGLtSxtqv,Odyssey: Empowering Minecraft Agents with Open-World Skills,False,0,False,0,,
TU3wJQfKz8,Last-Iterate Convergence of Smooth Regret Matching$^+$ Variants in Learning Nash Equilibria,False,0,False,0,Reject,False
sRaAt9OOnW,Uncovering Challenges of Solving the Continuous Gromov-Wasserstein Problem,False,0,True,2,Reject,False
rkzabmWl5k,Hallo2: Long-Duration and High-Resolution Audio-Driven Portrait Image Animation,False,0,False,0,Accept (Poster),True
9BiVepgmWW,Enhancing Zeroth-order Fine-tuning for Language Models with Low-rank Structures,False,0,False,0,Accept (Poster),True
cWGCkd7mCp,Efficient Learning with Sine-Activated Low-Rank Matrices,False,0,False,0,Accept (Poster),True
9d6RcViazd,RALL-E: Robust Codec Language Modeling with Chain-of-Thought Prompting for Text-to-Speech Synthesis,False,0,False,0,,
zvYJ1qG1Fy,Parameter Space Representation Learning on Mixed-type Data,False,0,False,0,Reject,False
OspqtLVUN5,Earlier Tokens Contribute More: Learning Direct Preference Optimization From Temporal Decay Perspective,False,0,True,3,Accept (Poster),True
pISLZG7ktL,Data Scaling Laws in Imitation Learning for Robotic Manipulation,False,0,False,0,Accept (Oral),True
mEACsjW10N,MIO: A Foundation Model on Multimodal Tokens,False,0,True,1,Reject,False
f3jySJpEFT,Lasso Bandit with Compatibility Condition on Optimal Arm,False,0,False,0,Accept (Poster),True
dQG8R9uOq2,Boost Protein Language Model with Injected Structure Information through Parameter Efficient Fine-tuning,False,0,False,0,,
SyPrLti4PG,When predict can also explain: few-shot prediction to select better neural latents,True,1,False,0,Reject,False
UkGrcekmSZ,Leveraging deep learning for comprehensive classification of renal diseases: A transfer learning approach,False,0,False,0,Reject,False
0CtIt485ew,Brain-inspired continual pre-trained learner via silent synaptic consolidation,False,0,False,0,,
uBai0ukstY,Equivariant Neural Functional Networks for Transformers,False,0,False,0,Accept (Poster),True
gv8176NnO0,Bayes' Power for Explaining In-Context Learning Generalizations,False,0,False,0,Reject,False
dkoiAGjZV9,Improving Deep Regression with Tightness,False,0,False,0,Accept (Poster),True
AuTDvRwAjS,Rapfi: Distilling Efficient Neural Network for the Game of Gomoku,False,0,False,0,,
PPazOk82Sq,Label Noise Gradient Descent Improves Generalization in the Low SNR Regime,False,0,False,0,Reject,False
eh1fL0zw8o,Large Language and Protein Assistant for Protein-Protein Interactions prediction,False,0,False,0,Reject,False
0IhoIn0jJ3,Inference of Sequential Patterns for Neural Message Passing in Temporal Graphs,True,1,False,0,Reject,False
09JVxsEZPf,Towards Comprehensive and Efficient Post Safety Alignment of Large Language Models via Safety Patching,True,1,False,0,,
KWo4w1UXs8,GUNet: A Graph Convolutional Network United Diffusion Model for Stable and Diversity Pose Generation,False,0,False,0,Reject,False
dsALpkd1OU,D2Coder: large language models based agent for coding with dynamic debugging tools,True,1,False,0,,
AMkf7h7HER,Looking Backward: Streaming Video-to-Video Translation with Feature Banks,False,0,False,0,Accept (Poster),True
0IqriWHWYy,Watch Out!! Your Confidence Might be a Reason for Vulnerability,False,0,False,0,Reject,False
gp32jvUquq,Basis Sharing: Cross-Layer Parameter Sharing for Large Language Model Compression,False,0,False,0,Accept (Poster),True
WjDjem8mWE,DyCAST: Learning Dynamic Causal Structure from Time Series,False,0,True,1,Accept (Poster),True
JvH4jDDcG3,Towards Calibrated Deep Clustering Network,False,0,False,0,Accept (Poster),True
8zJRon6k5v,Amortized Control of Continuous State Space Feynman-Kac Model for Irregular Time Series,False,0,False,0,Accept (Oral),True
3llRc6oXEW,Link Prediction with Untrained Message Passing Layers,False,0,False,0,Reject,False
a7gOjgFswH,G4Seg: Generation for Online Segmentation Refinement with Diffusion Models,False,0,True,1,,
AumOa10MKG,DisPose: Disentangling Pose Guidance for Controllable Human Image Animation,False,0,True,1,Accept (Poster),True
vpKjmJp6cO,Bellman Unbiasedness: Toward Provably Efficient Distributional Reinforcement Learning with General Value Function Approximation,True,1,False,0,Reject,False
A18zU6cgQ0,Video Anomaly Detection via Single Frame Supervision,False,0,False,0,Reject,False
G9Ea7mlqGO,CLIP model is an Efficient Online Continual Learner,True,1,True,2,Reject,False
DRf8RpofIN,Generalized Greedy Gradient-Based Hyperparameter Optimization,True,1,False,0,Reject,False
ruv3HdK6he,Online-to-Offline RL for Agent Alignment,False,0,True,1,Accept (Poster),True
6i609meSJw,Tri-Comparison Expertise Decision for Drug-Target Interaction Mechanism Prediction,True,1,True,1,,
KLTqeiI7w0,AnyBimanual: Transferring Single-arm Policy for General Bimanual Manipulation,True,1,False,0,,
2rnOgyFQgb,SynQ: Accurate Zero-shot Quantization by Synthesis-aware Fine-tuning,False,0,True,1,Accept (Poster),True
6NPyh70Qkp,Adaptive Continual Learning Through Proactive Detection of Transfer and Interference,False,0,False,0,Reject,False
lnMQGBHYRt,Scalable do-Shapley Explanations with Estimand-Agnostic Causal Inference,False,0,True,1,Reject,False
y9e1tcWlme,Tackling Decision Processes with Non-Cumulative Objectives using Reinforcement Learning,False,0,True,1,Reject,False
2PzozgigiA,CollabEdit: Towards Non-destructive Collaborative Knowledge Editing,False,0,True,2,Accept (Poster),True
ybWOYIuFl6,BNEM: A Boltzmann Sampler Based on Bootstrapped Noised Energy Matching,False,0,False,0,Reject,False
BpIbnXWfhL,RuAG: Learned-rule-augmented Generation for Large Language Models,False,0,False,0,Accept (Poster),True
6JDpWJrjyK,DISCO: Efficient Diffusion Solver for Large-Scale Combinatorial Optimization Problems,False,0,True,1,Reject,False
EV7FMBZxnx,Reveal Object in Lensless Photography via Region Gaze and Amplification,False,0,False,0,Accept (Poster),True
KwaNnvj0b3,Permutation-based Rank Test in the Presence of Discretization and Application in Causal Discovery with Mixed Data,False,0,False,0,Reject,False
F9iHSa1Iz5,Boosting Deductive Reasoning with Step Signals In RLHF,False,0,False,0,Reject,False
TqM0hifngW,Learning Video-Conditioned Policy on Unlabelled Data with Joint Embedding Predictive Transformer,False,0,False,0,Accept (Poster),True
3WqfSoxLIh,FDTDNet: Privacy-Preserving Lensless Object Segmentation via Feature Demultiplexing and Task Decoupling,True,1,False,0,Reject,False
Bx5kcMkb8l,No Factor Left Behind: Towards arbitrary amount of factors in the medical cohort analysis,False,0,False,0,,
pgVMJdhgPI,FuzzyCLIP: Clustering-Driven Stacked Prompt in Zero-Shot Anomaly Detection,False,0,False,0,,
lFijzkTUNB,A Bounding Box is Worth One Token: Interleaving Layout and Text in a Large Language Model for Document Understanding,False,0,False,0,Reject,False
xdGsiYNfje,LLMScan: Causal Scan for LLM Misbehavior Detection,False,0,False,0,Reject,False
0nxocR2qx4,ROPO: Robust Preference Optimization for Large Language Models,False,0,False,0,Reject,False
fQbIZY9a3G,RiTTA: Modeling Event Relations in Text-to-Audio Generation,False,0,False,0,Reject,False
7nWKBRQuLT,GeVLM: 3D Object Grounding with Geometry-enhanced Vision Language Model,False,0,False,0,,
Bvqsas4TYX,Selective Preference Optimization via Token-Level Reward Function Estimation,False,0,False,0,,
sOdeh2WJL2,Unified Multi-Task Learning & Model Fusion for Efficient Language Model Guardrailing,False,0,False,0,Reject,False
QzxuHbWAD6,On the Power of Federated Learning for Online Sparse Linear Regression with Decentralized Data,False,0,False,0,Reject,False
boz4LIvv3f,Seeking Flat Minima with Mean Teacher on Semi- and Weakly-Supervised Domain Generalization for Object Detection,True,1,False,0,Reject,False
Fxsd66d2wB,Decoupled Offline to Online finetuning via Dynamics Model,False,0,True,1,Reject,False
l32IrJtpOP,Enhancing Graph Of Thought: Enhancing Prompts with LLM Rationales and Dynamic Temperature Control,False,0,True,2,Accept (Poster),True
2hKDQ20zDa,Language Reconstruction with Brain Predictive Coding from fMRI Data,True,1,False,0,Reject,False
tMG6btjBfd,SplineGS: Learning Smooth Trajectories in Gaussian Splatting for Dynamic Scene Reconstruction,False,0,True,1,Accept (Poster),True
ndU9EvrVBH,Measuring the Impact of Equal Treatment as Blindness via Distributions of Explanations Disparity,False,0,False,0,,
scI9307PLG,Bundle Neural Network for message diffusion on graphs,False,0,False,0,Accept (Spotlight),True
rslH6DI73J,Learn out of the box: optimizing both diversity and performance in Offline Reinforcement Learning,False,0,False,0,Reject,False
syThiTmWWm,Cheating Automatic LLM Benchmarks: Null Models Achieve High Win Rates,False,0,True,1,Accept (Oral),True
UqR2dFmfRB,LLMs Can Achieve High-quality Simultaneous Machine Translation as Efficiently as Offline,False,0,True,1,,
K8WaxpiSDw,Enhancing lensless imaging via Explicit Learning of Model Mismatch,False,0,False,0,Reject,False
VZzx0MPA85,PersonaMath: Enhancing Math Reasoning through Persona-Driven Data Augmentation,False,0,False,0,,
CZvbXXgjrn,Semantic-aligned Query Synthesis for Active Learning,False,0,False,0,Reject,False
Bp2axGAs18,On the Resilience of Multi-Agent Systems with Malicious Agents,False,0,False,0,Reject,False
SqUiGfJ1So,Addressing Representation Collapse in Vector Quantized Models with One Linear Layer,True,1,False,0,,
NLfWQfy5zp,Exploring the Trade-Off between Model Complexity and Numerical Precision for Efficient Edge AI Inference,False,0,False,0,Reject,False
ZdHa3y0DeB,SceneLock: Reversible Adversarial Learning for Camera-Based Autonomous Driving Protection,True,1,False,0,,
pBqOH2g6K1,TAEGAN: Generating Synthetic Tabular Data for Data Augmentation,False,0,False,0,Reject,False
xHGL9XqR8Y,The Wisdom of a Crowd of Brains: A Universal Brain Encoder,False,0,True,1,Reject,False
pwKokorglv,Embodied Instruction Following in Unknown Environments,False,0,False,0,Reject,False
Q1MHvGmhyT,A Closer Look at Machine Unlearning for Large Language Models,False,0,True,1,Accept (Poster),True
r8C9nt0nlc,The Normalized Float Trick: Numerical Stability for Probabilistic Circuits without the LogSumExp Trick,True,1,False,0,Reject,False
bo36dzafRN,Sparse Spectral Training and Inference on Euclidean and Hyperbolic Neural Networks,False,0,True,2,Reject,False
fq24pEb8SL,Weighted-Reward Preference Optimization for Implicit Model Fusion,False,0,True,3,Accept (Poster),True
QBiFoWQp3n,Architecturally Aligned Comparisons Between ConvNets And Vision Mambas,False,0,False,0,Reject,False
M5u38Os65F,Variance Reduced Distributed Non-Convex Optimization Using Matrix Stepsizes,False,0,False,0,Reject,False
a1adEtVoHS,TextSquare: Scaling up Text-Centric Visual Instruction Tuning,True,1,False,0,,
zpLcZ2AyDK,GraphIC: A Graph-Based In-Context Example Retrieval Model for Multi-Step Reasoning,True,1,False,0,Reject,False
hYd6BCZTzg,Revisit Self-Debugging with Self-Generated Tests for Code Generation,False,0,True,2,Reject,False
A54D58egNR,LoRA-Gen: Specializing Language Model via Online LoRA Generation,False,0,False,0,,
TopFr8GeZy,Target-Oriented Soft-Robust Inverse Reinforcement Learning,False,0,False,0,,
zONMuIVCAT,Unified Parameter-Efficient Unlearning for LLMs,False,0,True,1,Accept (Poster),True
CJWMXqAnAy,HyPoGen: Optimization-Biased Hypernetworks for Generalizable Policy Generation,False,0,False,0,Accept (Poster),True
i2yxXoAekh,Wavelet-based Graph Convolution via Chebyshev Decomposition,False,0,False,0,,
u14Y236LwX,OpenWaves: A Large-Scale Anatomically Realistic Ultrasound-CT Dataset for Benchmarking Neural Wave Equation Solvers,False,0,True,2,Reject,False
JQtuCumAFD,Conformalized Survival Analysis for General Right-Censored Data,False,0,True,3,Accept (Poster),True
N0U6OQRsNu,ATTENDING: Federated Learning with Personalized Attentive Pruning for Heterogeneous Clients,False,0,False,0,Reject,False
5f3brwjeTl,Physical Backdoor Attack can Jeopardize Driving with Vision-Large-Language Models,False,0,False,0,Reject,False
5K0fmGnFqP,A Stochastic Approach to the Subset Selection Problem via Mirror Descent,False,0,True,2,Accept (Poster),True
SWs8CIdQ33,Knowing What Not to Do: Leverage Language Model Insights for Action Space Pruning in Multi-agent Reinforcement Learning,False,0,True,1,Reject,False
X5rO5VyTgB,Everything is Editable: Extend Knowledge Editing to Unstructured Data in Large Language Models,False,0,False,0,Accept (Poster),True
Jy17uvzNe5,Block Coordinate Descent Methods for Optimization under J-Orthogonality Constraints with Applications,True,1,False,0,Reject,False
dHYwfV2KeP,Locality-aware Gaussian Compression for Fast and High-quality Rendering,True,1,True,1,Accept (Poster),True
aSByBbmASe,POC-SLT: Partial Object Completion with SDF Latent Transformers,False,0,False,0,Reject,False
ldVkAO09Km,Diffusion Actor-Critic: Formulating Constrained Policy Iteration as Diffusion Noise Regression for Offline Reinforcement Learning,False,0,False,0,Accept (Poster),True
9LdJDU7E91,IRIS: LLM-Assisted Static Analysis for Detecting Security Vulnerabilities,False,0,True,2,Accept (Poster),True
2ZK8zyIt7o,Improving Long-Text Alignment for Text-to-Image Diffusion Models,True,1,True,1,Accept (Poster),True
xNCDKQMPYD,GPT4LoRA: Optimizing LoRA Combination via MLLM Self-Reflection,False,0,False,0,Reject,False
LCrm1FSl26,Towards Efficient Adaptation of Pruning Strategy in Large Language Models,False,0,False,0,Reject,False
rMR2P8e0Zx,SongComposer: A Large Language Model for Lyric and Melody Composition in Song Generation,True,1,False,0,Reject,False
wYxOMEzpkl,A Solvable Attention for Neural Scaling Laws,True,1,True,1,Accept (Poster),True
yCN4yI6zhH,GPromptShield: Elevating Resilience in Graph Prompt Tuning Against Adversarial Attacks,False,0,True,1,Accept (Poster),True
grU1VKEOLi,Unify ML4TSP: Drawing Methodological Principles for TSP and Beyond from Streamlined Design Space of Learning and Search,True,2,False,0,Accept (Poster),True
SYv9b4juom,OrthoRank: Token Selection via Sink Token Orthogonality for Efficient LLM inference,False,0,True,1,Reject,False
GSUNPIw7Ad,Bridging Compressed Image Latents and Multimodal Large Language Models,False,0,False,0,Accept (Poster),True
uDXFOurrHM,Learning Partial Graph Matching via Optimal Partial Transport,True,1,False,0,Accept (Poster),True
rj7wUcLgfw,Explaining Black-box Model Predictions via Two-level Nested Feature Attributions with Consistency Property,True,1,False,0,Reject,False
eY5JNJE56i,Offline RL with Smooth OOD Generalization in Convex Hull and its Neighborhood,False,0,True,2,Accept (Poster),True
FpxKYYk6V5,Teleporter Theory: A General and Simple Approach for Modeling Cross-World Counterfactual Causality,False,0,False,0,,
tdttNKCtyB,ROSE: Register-Assisted General Time Series Forecasting with Decomposed Frequency Learning,False,0,True,1,Reject,False
8Gqz2opok1,C-Adapter: Adapting Deep Classifiers for Efficient Conformal Prediction Sets,False,0,False,0,Accept (Poster),True
MpCxUF8x61,Synthetic Data (Almost) from Scratch: Generalized Instruction Tuning for Language Models,False,0,False,0,Reject,False
kmhNK0fs8c,IMAC: Implicit Motion-Audio Coupling for Co-Speech Gesture Video Generation,True,1,False,0,,
PPTE1DL4Li,Deep Learning Algorithms for Mean Field Optimal Stopping in Finite Space and Discrete Time,False,0,False,0,Reject,False
kqtWI3l8jM,Mimicking Human Intuition: Cognitive Belief-Driven Q-Learning,False,0,False,0,,
hkdqxN3c7t,Adversarial Search Engine Optimization for Large Language Models,False,0,False,0,Accept (Poster),True
XQgbmhQozV,Raising the Bar: Investigating the Values of Large Language Models via Generative Evolving Testing,False,0,True,2,Reject,False
Qro97zWC29,"Near, far: Patch-ordering enhances vision foundation models' scene understanding",False,0,False,0,Accept (Poster),True
89wVrywsIy,Automatically Identifying and Interpreting Sparse Circuits with Hierarchical Tracing,False,0,False,0,,
