s2_paper_id,arxiv_id,title,year,citation_count,community,is_seed
f61b7000d3f52f4909358944cfb4e072069f252e,2606.12629,Bag of Dims: Training-Free Mechanistic Interpretability via Dimension-Level Sign Patterns,2026.0,0,mi_general,False
32a848b72213986e386b8b30163e9769cab0cec9,2606.09653,A Unifying Framework for Concept-Based Representational Similarity,2026.0,0,mi_general,False
2390f86c6cb070e9d4116f670b9064ff8815ff19,2606.09936,"One Lens, Many Worlds : A Capability-Typed Interface for World-Model Interpretability",2026.0,0,mi_general,False
69b0d45d22dd852f9584adbd9e23e89f2bf03d0e,2606.07714,Beyond Accuracy: Interpreting Topic Representation in Suicide Ideation Detection Models,2026.0,0,mi_general,False
3ab114b99b59468652f0e8a1c211ebbe4b0b24dc,2606.02765,Representational Capacity: Geometric Limits on Feature Representation in Transformer Language Models,2026.0,0,mi_general,False
96c91b120398d1c236bec78a2b54259fc2e0115f,2606.02841,Learning Coherent Representations: A Topological Approach to Interpretability,2026.0,0,mi_general,False
a598fa22bd0f483926f1f2d25ff93c6e685e34ec,2606.01095,Beyond Task Success: Behavioral and Representational Diagnostics for WAM and VLA,2026.0,0,mi_general,False
00d12bcfb155cee914f997e03aeb58c7a231fdd1,2606.07607,Position: Genomic Model Research Must Move Beyond Anecdotal Evaluation of Interpretability Methods,2026.0,0,mi_general,False
07a07a93830a3093403ac903638e91bd30c57f72,2605.29889,"Internal Representation, Not Clinical Knowledge: Where Apparent LLM Triage Failures Originate",2026.0,0,mi_general,False
643698be8a30e3b4cbcb3c4a1d7a26f820388525,2605.28722,Multi-Adapter Representation Interventions via Energy Calibration,2026.0,0,mi_general,False
b0be7060491a84cdef43d227f52e022b040f7e9a,2605.26921,Similarity-based matrix factorization for revealing interpretable dimensions in representational data,2026.0,0,mi_general,False
3696b4918f6151846262ee249710cb0e2961156a,2605.25225,Transformer Field Theory: A Response-Theoretic Approach to Mechanistic Interpretability,2026.0,0,mi_general,False
851822435103ade081e7a6f2701504aa6edeb121,2605.24577,Polymorphism Is Rotation: Operational Mechanistic Interpretability from a Two-Layer Transformer to Pythia-70m,2026.0,0,mi_general,False
2d98864f3654607d97ed28e307a4551a3ec9a6cf,2605.21849,Geometry-Adaptive Explainer for Faithful Dictionary-Based Interpretability under Distribution Shift,2026.0,0,mi_general,False
6d386dafc127c04374bf70915ee89257a162b0ab,2605.23040,Steered Generation via Gradient-Based Optimization on Sparse Query Features,2026.0,0,mi_general,False
be9e18e06212b84beb6c9da194e9bc328a40914a,2605.20607,Mechanistic Interpretability for Learning Assurance of a Vision-Based Landing System,2026.0,0,mi_general,False
d438578de160219d1f963f3b0ac4dd4aad45f7a9,2605.21058,A Dialogue between Causal and Traditional Representation Learning: Toward Mutual Benefits in a Unified Formulation,2026.0,0,mi_general,False
38393ba9db97120a5a9851bd2aa1552876c98001,2605.20337,Capability $\neq$ Interpretability: Human Interpretability of Vision Foundation Models,2026.0,0,mi_general,False
a1a2087f030587d69704f70494a3f90fbdfdae57,2605.17704,Toy Combinatorial Interpretability Models Reveal Lottery Tickets in Early Feature Space,2026.0,0,mi_general,False
58dbe1119f6ca835387c65fc0f98201495d50b9f,2605.15183,When Are Two Networks the Same? Tensor Similarity for Mechanistic Interpretability,2026.0,0,mi_general,False
d58b4a9c7f26bf5fc106ba282badedfbc64d4658,2605.10815,Probing Cross-modal Information Hubs in Audio-Visual LLMs,2026.0,0,mi_general,False
179818f65f46a8cadf7cbb7221d64c4c630faea1,2605.10971,Steering Without Breaking: Mechanistically Informed Interventions for Discrete Diffusion Language Models,2026.0,0,mi_general,False
8cfdcb6ce2f3391e811ca44474863e89a1ae96c5,,Mechanistic Interpretability of Large Language Models using Kolmogorov-Arnold Networks,2026.0,0,mi_general,False
1b023c6e677971a3dbae5960c8a503dd9d85710e,2605.03953,Transformers with Selective Access to Early Representations,2026.0,0,mi_general,False
c77327f402979d26479627a2f1086b9e28805043,2605.03348,"Toward Structural Multimodal Representations: Specialization, Selection, and Sparsification via Mixture-of-Experts",2026.0,0,mi_general,False
0b4a741bb4a1cf0b7a78c59a4581f4fd7aa52d60,,FAO-Former: Learning Disentangled Semantic Representations with Frequency-Aware Orthogonal Transformer,2026.0,0,mi_general,False
ba02e57b6f0a99767a5df596fd87a0be0602a14f,2605.01381,A framework for analyzing concept representations in neural models,2026.0,0,mi_general,False
f7745834b194c4c583406552ec3d1ae1249caf00,2605.01555,Automated Interpretability and Feature Discovery in Language Models with Agents,2026.0,0,mi_general,False
7798a0d055c714eca67e8a477905b85aa33c3b35,2605.01609,Concepts Whisper While Syntax Shouts: Spectral Anti-Concentration and the Dual Geometry of Transformer Representations,2026.0,0,mi_general,False
d594c109d2ca3523ee739266a792495e7eccab7a,2605.22679,Conceptualizing Embeddings: Sparse Disentanglement for Vision-Language Models,2026.0,0,mi_general,False
3ea2a9930e7bbf6a6c2e3488ea5b7a325a73e701,2605.08740,"Causal Dimensionality of Transformer Representations: Measurement, Scaling, and Layer Structure",2026.0,0,mi_general,False
682970abd8ae727811f4ec2256009478c172dd07,,Decoding and controlling emotion in LLMs through human-aligned representational geometry with enhanced interpretability,2026.0,0,mi_general,False
1540b8c60b1e5328a11f9e71e3c3f41ff149c327,2604.07019,ConceptTracer: Interactive Analysis of Concept Saliency and Selectivity in Neural Representations,2026.0,0,mi_general,False
fc00eedd533612c74f5ab1784afd3d64d32efe36,2605.28825,MechELK: A Mechanistic Interpretability Framework for Eliciting Latent Knowledge in Large Language Models,2026.0,0,mi_general,False
389bdacd7c3555410f570276ea084cd613ece839,2603.18056,Fundamental limits of neural network sparsification: Evidence from catastrophic interpretability collapse,2026.0,0,mi_general,False
dc41b880b874f5564d92f53fabf184ae9e283221,2603.16440,Capability-Guided Compression: Toward Interpretability-Aware Budget Allocation for Large Language Models,2026.0,0,mi_general,False
640f9171315f3d9911f128c3169d4813050241b4,2603.15919,Sparse but not Simpler: A Multi-Level Interpretability Analysis of Vision Transformers,2026.0,0,mi_general,False
f0db16b6d0708026a6ca0405665d539b13f8ce82,,Realist representational explanations of agency should require some unity of purpose,2026.0,0,mi_general,False
7ebdcc7f04ca5902b0a45d99f28969df9650621e,2602.05183,Data-Centric Interpretability for LLM-based Multi-Agent Reinforcement Learning,2026.0,0,mi_general,False
4bc85a0069a34210fea93871a1ccd855888ae269,2602.00924,Supervised sparse auto-encoders for interpretable and compositional representations,2026.0,0,mi_general,False
71b1eff2e9013c86f02cc27453fe70b533d896c1,2512.19734,The Deleuzian Representation Hypothesis,2025.0,0,mi_general,False
4dfdfb9a4bb99e88ffe4239990bfe16ba8463337,2606.02528,Auditing Asset-Specific Preferences in Financial Large Language Models: Evidence from Bitcoin Representations and Portfolio Allocation,2026.0,0,mi_general,False
74be4ef58d907292d3ab2e40c90f8672aac1b3b9,2605.14347,Exemplar Partitioning for Mechanistic Interpretability,2026.0,0,mi_general,False
05153d9def2514e9b5f873115e9b08d41d0d238f,2604.11061,Pando: Do Interpretability Methods Work When Models Won't Explain Themselves?,2026.0,0,mi_general,False
e8c11b785ffbd39143e29cf048ccf931c5ef86b7,2603.14087,Understanding the Emergence of Seemingly Useless Features in Next-Token Predictors,2026.0,0,mi_general,False
0ad3ea5d2ecc7b7450b125b6244366cc94a880f7,2602.10352,Learning Self-Interpretation from Interpretability Artifacts: Training Lightweight Adapters on Vector-Label Pairs,2026.0,0,mi_general,False
41e936b755c5a3ddfbc53904edd0d9b0f1bc9381,2510.27413,Atlas-Alignment: Making Interpretability Transferable Across Language Models,2025.0,0,mi_general,False
6daad254195fe31be54a42fc714be3349bf79dcc,2510.01252,GPT and Prejudice: A Sparse Approach to Understanding Learned Representations in Large Language Models,2025.0,0,mi_general,False
b1f8b41906a3b0817b8aa28eb98645716f7c3dd1,2606.08394,When Correct Decisions Hide Internal Stress: Decision-State Probing in Multimodal Language Models,2026.0,0,mi_general,False
c448720608902f0b692285f65eee048d6457db58,2605.29971,Causal Interventions on Continuous Variables: A Case Study on Verb Bias in Steering Vectors for In-Context Learning,2026.0,0,mi_general,False
bca769cc5e3f81e3443769e17dd43550c64ea283,2605.25156,Abduction-Deduction Entanglement: Domain Generalization via Representation Transplants,2026.0,0,mi_general,False
37930bc0d96f2c4fa8655b02442d69ccf37b67ff,2605.07148,Uncovering and Shaping the Latent Representation of 3D Scene Topology in Vision-Language Models,2026.0,0,mi_general,False
e80cc82f7e896fbe47addf1ebfd24f0b4aa606d4,2605.05593,Causal Probing for Internal Visual Representations in Multimodal Large Language Models,2026.0,0,mi_general,False
00c93068e3a4fc9bfb61dd679e1d769ac7e3736a,2603.26494,Entanglement as Memory: Mechanistic Interpretability of Quantum Language Models,2026.0,0,mi_general,False
2e460419bd1eafe8062de08e52c7e63b0bce7e91,2603.09988,Causally Grounded Mechanistic Interpretability for LLMs with Faithful Natural-Language Explanations,2026.0,0,mi_general,False
a7d767585ce3f6a793c451f8e24de9fdcf2b1684,2602.11169,Disentangling Direction and Magnitude in Transformer Representations: A Double Dissociation Through L2-Matched Perturbation Analysis,2026.0,0,mi_general,False
92a3bf75a8b3770fc1844f5090259762798c80df,,Reversing the Death of Hypertext: Mechanistic Interpretability for LLM Navigation,2026.0,0,mi_general,False
0dbdb3381083ebcdbb3dc23f032883337d502bd0,,DIPF: Dual-Intervention Prompt Framework for Emotion Recognition in Conversation,2025.0,0,mi_general,False
9125706b489e47beba602fc1a905621c4da35edc,2502.00384,Interpreting Emergent Features in Deep Learning-based Side-channel Analysis,2025.0,0,mi_general,False
ea981b3708ad4ab9eaf4cc4e823d154aeb588587,2606.08044,When Behavioral Safety Evaluation Fails: A Representation-Level Perspective,2026.0,0,mi_general,False
638658ba2406e9c90088f79b83e0879bce0f59ab,2606.07998,Enhancing AI Interpretability and Safety through Localised Architectures,2026.0,0,mi_general,False
31e7c09feb786bcdbdc47cc7cfc314eb31d800ba,2605.26431,Probing Minimalist Phase Structure in LLMs: What Universal Dependencies Cannot Represent,2026.0,0,mi_general,False
f583e0b92c5018bd6b699eceb5d997c59677a6f7,,Formats of representation in large language models,2026.0,0,mi_general,False
69a24d171c86957b716092376af894662a1a9549,2512.24842,Triangulation as an Acceptance Rule for Multilingual Mechanistic Interpretability,2025.0,0,mi_general,False
c57845c292aec28dd53fba3b947d6eea8899f5ee,,Causal-KAN: Learning Causal Mapping Representations by Injecting Causal Knowledge,2025.0,0,mi_general,False
cb776094a231ec695f0762c116c40a041ec79e92,2506.09277,NeuroFaith: Evaluating LLM Self-Explanation Faithfulness via Internal Representation Alignment,2025.0,0,mi_general,False
b4c285c57aedefd512f2ca5b490470345a77b556,2505.18672,Does Representation Intervention Really Identify Desired Concepts and Elicit Alignment?,2025.0,0,mi_general,False
ecd0f63b97951dc67f1c9254101485aee952ae5f,2505.18244,Emergent Hierarchical Structure in Large Language Models: An Information-Theoretic Framework for Multi-Scale Representation,2025.0,0,mi_general,False
cc5b66d0468a42829484a7fb8b1e9648e591deca,,What’s your Use Case? A Taxonomy of Causal Evaluations of Post-hoc Interpretability,,0,mi_general,False
3b86aa7e4a872ce342e975179aef30c027f18294,2605.08012,Position: Mechanistic Interpretability Must Disclose Identification Assumptions for Causal Claims,2026.0,0,mi_general,False
3fd29091b95d26db32132ed39e757ad3f6daa0e4,2603.23821,Perturbation: A simple and efficient adversarial tracer for representation learning in language models,2026.0,0,mi_general,False
ffdadb6c06013a7ad4265087bce7dbd15811ebdd,2509.08592,Interpretability as Alignment: Making Internal Understanding a Design Principle,2025.0,0,mi_general,False
82cf6953dbd47d3be816d4ea3a413d1a7ec35ccc,,Optimal Transport for Federated Learning: Bridging Semantics and Alignment through Mechanistic Interpretability,,0,mi_general,False
a562c3b82946c2ca644adaec2f4f4f85fb38ca60,2606.14388,A Low-Rank Subspace Analysis of LLM Interventions,2026.0,0,mi_general,False
5a94d17a76287f3dda8e0ec325fd1fe80c20750d,2605.28854,Large language models reorganize representational geometry during in-context learning,2026.0,0,mi_general,False
0d7dcebf0f0fc64b54500b3aaf4ba0902b88d5bb,2605.09881,Dissecting Jet-Tagger Through Mechanistic Interpretability,2026.0,0,mi_general,False
6e2452363a760e5e399af44b2d404aba06f3de1d,2605.09195,The Geometry of Forgetting: Temporal Knowledge Drift as an Independent Axis in LLM Representations,2026.0,0,mi_general,False
f29ab62100f7bf1c5842d6db3c3bf70a561181de,2605.06480,Patch-Effect Graph Kernels for LLM Interpretability,2026.0,0,mi_general,False
bf8c710e100d73d3cb89490fc778f4f397eef72e,2606.11205,Dual-Stance Evaluation of Sycophancy: The Structure of Agreement and the Limits of Intervention,2026.0,0,mi_general,False
e787a35ba2c5c79fe3f8a358b7d78fd4ca97513f,2604.17761,Contrastive Attribution in the Wild: An Interpretability Analysis of LLM Failures on Realistic Benchmarks,2026.0,0,mi_general,False
6eda4d95fb384b6e05df39ec2b30dbcf8f6b1b20,2604.15294,How Do LLMs and VLMs Understand Viewpoint Rotation Without Vision? An Interpretability Study,2026.0,0,mi_general,False
548b48bc174c8d3f84366d20d23a67de5ccc9407,2604.13950,Causal Drawbridges: Characterizing Gradient Blocking of Syntactic Islands in Transformer LMs,2026.0,0,mi_general,False
8af53b034fdc65277e78fa460d36ee9ce04c554e,2605.04061,Single-Position Intervention Fails: Distributed Output Templates Drive In-Context Learning,2026.0,0,mi_general,False
5848c9243250d62ca3049b85a887475af17c52f2,2604.01590,PhiNet: Speaker Verification With Phonetic Interpretability,2026.0,0,mi_general,False
112420d9b61b069ded0ac21759a08e80caa0280b,2603.27518,Over-Refusal and Representation Subspaces: A Mechanistic Analysis of Task-Conditioned Refusal in Aligned LLMs,2026.0,0,mi_general,False
abc6b12ff8a508e26191242e573d1cd748828f12,2603.20867,Semantic Sections: An Atlas-Native Feature Ontology for Obstructed Representation Spaces,2026.0,0,mi_general,False
07799a6fea80cf9fcbab6bd2299168c9deccc8fc,2603.20101,Pitfalls in Evaluating Interpretability Agents,2026.0,0,mi_general,False
35031abc96ef672e8dc7cf8256d4b2aabf5b9b5b,2604.13068,Detection Without Correction: A Robust Asymmetry in Activation-Based Hallucination Probing,2026.0,0,mi_general,False
b4db2f121a7f4e470064513b0604408bb942eae3,2603.17624,Do Language Models Encode Semantic Relations? Probing and Sparse Feature Analysis,2026.0,0,mi_general,False
67fb0de53f4233f1f25ed66509535592729ce114,,"Linear Lens: A human-centered, non-interventional mechanistic approach to explainable AI",2026.0,0,mi_general,False
0208f605f0775341be71a441326a8b549cf7a01c,2605.30482,Discovering a Zeta Map Algorithm on Dyck Paths via Mechanistic Interpretability,2026.0,0,mi_general,False
bc3b7e9f58a900fd7c98e24881eb21d6ffd5716c,2605.09875,Cross-Family Universality of Behavioral Axes via Anchor-Projected Representations,2026.0,0,mi_general,False
492726e36c7b63b2996bf757cc0dd63b1974fcbc,2605.03217,Moral Sensitivity in LLMs: A Tiered Evaluation of Contextual Bias via Behavioral Profiling and Mechanistic Interpretability,2026.0,0,mi_general,False
4c60c5abc731566cc7b5de5ba97990bb1bfcb4ae,2604.03045,STEAR: Layer-Aware Spatiotemporal Evidence Intervention for Hallucination Mitigation in Video Large Language Models,2026.0,0,mi_general,False
c025308b9dfc8741db4a65e9c14222e02dc51d78,2603.29206,Route-Induced Density and Stability (RIDE): Controlled Intervention and Mechanism Analysis of Routing-Style Meta Prompts on LLM Internal States,2026.0,0,mi_general,False
0239a7b8264704d4a8e6b3a63ce417d8c56b73ef,2603.17942,Efficient Training-Free Multi-Token Prediction via Embedding-Space Probing,2026.0,0,mi_general,False
aae1ce6ac85a0a399b383da5574a60a76401373c,,Exploring the Limits of Probes for Latent Representation Edits in GPT Models,2026.0,0,mi_general,False
02c57e6e7435b10be0b1170481295ef67ef9bb8a,2602.21442,MINAR: Mechanistic Interpretability for Neural Algorithmic Reasoning,2026.0,0,mi_general,False
aa709394b527d96947194fb0677b8b026e3b4c40,2602.03506,Explaining the Explainer: Understanding the Inner Workings of Transformer-based Symbolic Regression Models,2026.0,0,mi_general,False
5949d879f616330bdb8d1f2384ed95fc84113efc,2602.01247,Mechanistic Interpretability of Brain-to-Speech Models Across Speech Modes,2026.0,0,mi_general,False
45d580261fd59c14d7e3901bb1d0c40d92b512fe,2602.01442,Hidden Heroes and Gradient Bloats: Layer-Wise Redundancy Inverts Attribution in Transformers,2026.0,0,mi_general,False
b90546ce300ded99944a03bd269fb892252f8ff6,2606.09287,Trajectory Geometry of Transformer Representations Across Layers,2026.0,0,mi_general,False
39008bf44f1b7222bc37eb58100504c8bb68b167,2605.07271,Understanding Performance Collapse in Layer-Pruned Large Language Models via Decision Representation Transitions,2026.0,0,mi_general,False
32ae4f9ef1c7f729dbd17f8104a95d0b2240b1c0,2604.15842,Disentangling Mathematical Reasoning in LLMs: A Methodological Investigation of Internal Mechanisms,2026.0,0,mi_general,False
59ef9fc0faf0fb72ab84a654dd6bc45a65126ced,2602.07794,Emergent Structured Representations Support Flexible In-Context Inference in Large Language Models,2026.0,0,mi_general,False
f359093322d7cffa261492b03216737a03b47c60,,Linear Separability and Feature Importance Analysis in Large Language Model Representation Spaces,2026.0,0,mi_general,False
46c4ad651b203cb69aa17beb9dcc110d36674550,2606.17037,The Importance of Phase in Neural Representations: An Internal Oppenheim-Lim Test of Image Classifiers,2026.0,0,mi_general,False
67e9dda43b800b82ea838f02318301ea3598d7b8,2606.15733,Vernier: Probing Representational Misalignment Behind Lexical Gaps in Causal Reasoning,2026.0,0,mi_general,False
cdb9b201e98a43a2869cfcbe06d159af81158386,2606.11375,"When Probing Accuracy Saturates, Fragility Resolves: A Complementary Metric for LLM Pre-Training Analysis",2026.0,0,mi_general,False
98dd1e2b2abb8f1dbaa5e055389f108afdcc6a83,2606.07978,MechLens: Late Crystallization of Factual Knowledge Explains Intervention Effectiveness in Language Models,2026.0,0,mi_general,False
3a79ef0313b0935c9d6293af2c912ab6d07f3c88,2606.03398,Causal Evidence of Stack Representations in Modeling Counter Languages Using Transformers,2026.0,0,mi_general,False
b00c05aec6d4e030f0732c677300f2cfbd6763d8,2606.01243,Unlocking the Black Box of Latent Reasoning: An Interpretability-Guided Approach to Intervention,2026.0,0,mi_general,False
a80ed5b163be958380c4d4e4676de2b8d0a04814,2605.31025,TRACE: Discovering Task-Specific Parameter via Adaptation-Aware Probing for Continual Fine-Tuning,2026.0,0,mi_general,False
1560f939b4d2f613a16579934c0746946a340a59,2605.31556,Vision-Language Models Suppress Female Representations Under Ambiguous Input,2026.0,0,mi_general,False
81c36893384f629476cc5b2af298d24540f48a0b,2605.23315,Convergence Without Understanding: When Language Models Agree on Representations but Disagree on Reasoning,2026.0,0,mi_general,False
a6a7bac08a3ece81885ece835146976571a7c02e,2605.14749,Non-linear Interventions on Large Language Models,2026.0,0,mi_general,False
b0a153ac603effc94327e3c665e79e385416057e,2605.09270,"Memorize Theorems, Not Instances: Probing SFT Generalization through Mathematical Reasoning",2026.0,0,mi_general,False
8b7a1124a46a436043c3544dd243c74cf4d2241d,2601.07473,AntiPaSTO: Self-Supervised Honesty Steering via Anti-Parallel Representations,2026.0,0,mi_general,False
be7df2cfcb9527bb3a36a1f4e1bae6ae5336372f,2510.04285,Probing Geometry of Next Token Prediction Using Cumulant Expansion of the Softmax Entropy,2025.0,0,mi_general,False
33f9d2516697ba9e076e47bfdf3d6cdfcc3d8c1d,2605.12890,Steer-to-Detect: Probing Hidden Representations for Detection of LLM-Generated Texts,2026.0,0,mi_general,False
83b522f4bfa5db7f7d34f839475af7d078107634,,$rm K$-SVD: An Algorithm for Designing Overcomplete Dictionaries for Sparse Representation,2006.0,8022,sae,False
edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,2023.0,1276,sae,True
9d125f45b1d2dea01f05281470bc08e12b6c7cba,2209.10652,Toy Models of Superposition,2022.0,881,sae,False
1b6e16cc72aee038eb1879b8686b53776be3d51f,2605.29358,Scaling Monosemanticity: Extracting Interpretable Features from Claude 3 Sonnet,2026.0,586,sae,False
b94043a133e3d07ed0b1cfc036829e619ea0ba22,1312.5663,k-Sparse Autoencoders,2013.0,577,sae,False
0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,2024.0,494,sae,True
890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,2024.0,358,sae,True
1a80429448d7379ca1157a33a36bd5130257e3e9,2407.14435,Jumping Ahead: Improving Reconstruction Fidelity with JumpReLU Sparse Autoencoders,2024.0,265,sae,False
bb94ea8f2e600a2729d11c359c3787bcff2d4f6a,2501.17148,AxBench: Steering LLMs? Even Simple Baselines Outperform Sparse Autoencoders,2025.0,180,sae,False
bbf218fd97d3c18801eb6eb09345bb38e7bcc871,2404.16014,Improving Dictionary Learning with Gated Sparse Autoencoders,2024.0,173,sae,False
2454c15f9708dc337a2ed849e897f99c43b8f6cb,2410.20526,Llama Scope: Extracting Millions of Features from Llama-3.1-8B with Sparse Autoencoders,2024.0,127,sae,False
7cc88a1a904e8bb6edc1123c0800d1c5a0ea435d,2103.15949,Transformer visualization via dictionary learning: contextualized embedding as a linear superposition of transformer factors,2021.0,123,sae,False
8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoencoders,2024.0,121,sae,True
f67b4718b8425aff8c4156757ec0d9c9958ab7d0,2503.17547,Learning Multi-Level Features with Matryoshka Sparse Autoencoders,2025.0,111,sae,False
8c1a913f7c0626e28e07fad8021f85457eb2f5d6,2412.06410,BatchTopK Sparse Autoencoders,2024.0,105,sae,False
447b7fa233fe9b129001f0bb7f5c4a900de29e5d,2503.09532,SAEBench: A Comprehensive Benchmark for Sparse Autoencoders in Language Model Interpretability,2025.0,96,sae,False
16ed211c2e2205c28aa18d08cb7accdaf582134a,2502.16681,Are Sparse Autoencoders Useful? A Case Study in Sparse Probing,2025.0,89,sae,False
10ab44c08b143739abd91879b00eaafbc0a781ec,2411.11296,Steering Language Model Refusal with Sparse Autoencoders,2024.0,78,sae,False
c5d82b27897633d6c3b2e452a0dc6c019d4a1565,2405.08366,Towards Principled Evaluations of Sparse Autoencoders for Interpretability and Control,2024.0,76,sae,False
54e200091d986715707f454b2985be898eaebad1,2501.16615,Sparse Autoencoders Trained on the Same Data Learn Different Features,2025.0,72,sae,False
02cf0e7a782b6c0f04863f9c9ee5b4e77394deb6,2210.01892,Polysemanticity and Capacity in Neural Networks,2022.0,69,sae,False
f56b77a4bc90c61d4351a39a578f4c1f4a967830,2502.04878,Sparse Autoencoders Do Not Find Canonical Units of Analysis,2025.0,65,sae,False
02ad427b0d20fb976741e332f69c2fd00c751164,2405.12241,Identifying Functionally Important Features with End-to-End Sparse Dictionary Learning,2024.0,62,sae,False
b244b80d0a2d36412b56c0156532d9cbeb298ffa,2408.00113,Measuring Progress in Dictionary Learning for Language Model Interpretability with Board Game Models,2024.0,59,sae,False
be97409a865f72edc4828407496e9d31bbbc4ec7,2503.05613,A Survey on Sparse Autoencoders: Interpreting the Internal Mechanisms of Large Language Models,2025.0,57,sae,False
e59d6e9622d67772dee6a02e750bf37de9958717,,Sparse autoencoders uncover biologically interpretable features in protein language model representations,2025.0,47,sae,False
d237326ef938edeb7d37f07d7348952472c4b568,2505.20063,SAEs Are Good for Steering - If You Select the Right Features,2025.0,47,sae,False
efbe48e4c17a097f4feaec8cf9dec40218a27a87,2406.17759,Interpreting Attention Layer Outputs with Sparse Autoencoders,2024.0,46,sae,False
74485409331b414368616c5acdcaced4f1b4506b,2410.14670,Decomposing The Dark Matter of Sparse Autoencoders,2024.0,43,sae,False
fb7a513096d16774119eceb293352f34f15674af,2502.03714,Universal Sparse Autoencoders: Interpretable Cross-Model Concept Alignment,2025.0,42,sae,False
90f879e665a8375b32361b0a18898558b790b6c2,2502.20578,Interpreting CLIP with Hierarchical Sparse Autoencoders,2025.0,38,sae,False
f6f8d1c74219145ccdc0729c6c97a8b6d9d7712d,2503.18878,I Have Covered All the Bases Here: Interpreting Reasoning Features in Large Language Models via Sparse Autoencoders,2025.0,35,sae,False
fcdd61186f81c101922cc06839adee838e771a63,2506.03093,From Flat to Hierarchical: Extracting Sparse Representations with Matching Pursuit,2025.0,34,sae,False
ccec08f900d70a52d38c2b910d81183e0de5d80d,2409.04478,Evaluating Open-Source Sparse Autoencoders on Disentangling Factual Knowledge in GPT-2 Small,2024.0,34,sae,False
daa48c314524042a3ef4b251bac914e64eb5b74d,2410.03334,An X-Ray Is Worth 15 Features: Sparse Autoencoders for Interpretable Radiology Report Generation,2024.0,27,sae,False
7471d03a0a72a56b57326792763d9eb9539831d9,2501.06254,Rethinking Evaluation of Sparse Autoencoders through the Representation of Polysemous Words,2025.0,16,sae,False
ccc354a9d5a4340d67e0c7a83153100b9362ca76,2505.20254,Position: Mechanistic Interpretability Should Prioritize Feature Consistency in SAEs,2025.0,15,sae,False
c772bea87ba068039adc0d8e139dd314bc0d7851,2503.03601,Feature-Level Insights into Artificial Text Detection with Sparse Autoencoders,2025.0,14,sae,False
39bbd489b43911152bdaf07f741a91bf1b15989d,2410.06981,Quantifying Feature Space Universality Across Large Language Models via Sparse Autoencoders,2024.0,14,sae,False
eb73c035fc8b0ae4a115c6a436b83c0ecfc896aa,2506.15679,"Dense SAE Latents Are Features, Not Bugs",2025.0,13,sae,False
a3361f8951d209a4a47782075a849239d8c83ded,2410.08869,Evolution of SAE Features Across Layers in LLMs,2024.0,12,sae,False
cf8717082256ccf760e0b552a9d6550279f722be,2505.15038,Denoising Concept Vectors with Sparse Autoencoders for Improved Language Model Steering,2025.0,11,sae,False
5af1703757a341a3be991e45ebcea6380787a3ea,2505.05111,Unveiling Language-Specific Features in Large Language Models via Sparse Autoencoders,2025.0,11,sae,False
56ef7975633e552baa82cb3f11ceee96805cfe1a,2502.18147,"Jacobian Sparse Autoencoders: Sparsify Computations, Not Just Activations",2025.0,10,sae,False
ccea3ec4d8bd55cf4a9114d3b9b1d0a0633b1921,2604.28119,Do Sparse Autoencoders Capture Concept Manifolds?,2026.0,9,sae,False
15e3b61b7f69e9e751994f46c9bebdd7107c8189,2509.02565,Understanding sparse autoencoder scaling in the presence of feature manifolds,2025.0,9,sae,False
67af8cf5cb2a986f168f40ec47cef67314f7e0dc,2506.15538,Capturing Polysemanticity with PRISM: A Multi-Concept Feature Description Framework,2025.0,9,sae,False
ea935701fc581b6018308d06eea6f17b88a63432,2505.11756,Feature Hedging: Correlated Features Break Narrow Sparse Autoencoders,2025.0,9,sae,False
25a186ac660dbee84c178984b43f5853995c2bee,,H-Space Sparse Autoencoders,,9,sae,False
4c9e3db24264bc8dc3c8252bef9bd60495d603e4,2506.15963,On the Limits of Sparse Autoencoders: A Theoretical Framework and Reweighted Remedy,2025.0,8,sae,False
339fb2acab7d469c2c0b24fd7523323d658f7b7a,2508.16560,Sparse but Wrong: Incorrect L0 Leads to Incorrect Features in Sparse Autoencoders,2025.0,7,sae,False
3c27adfeb056525ae557fe2c9d5d8eb4a388da92,2507.23220,"Model Directions, Not Words: Mechanistic Topic Models Using Sparse Autoencoders",2025.0,7,sae,False
fa965a002729ce91605d9b759724409b95ce983d,2511.05541,Temporal Sparse Autoencoders: Leveraging the Sequential Nature of Language for Interpretability,2025.0,7,sae,False
f2853eaee66f7b5eb043a0246fbb52cf60468008,2510.00404,AbsTopK: Rethinking Sparse Autoencoders For Bidirectional Features,2025.0,7,sae,False
f3ac16759e6cae637fec775a00741184df735224,2506.01197,Incorporating Hierarchical Semantics in Sparse Autoencoder Architectures,2025.0,7,sae,False
fb66116071367a0ebbc747c418dbb0d93d07dfc9,2502.19964,Do Sparse Autoencoders Generalize? A Case Study of Answerability,2025.0,7,sae,False
