source_s2id,source_arxiv,source_title,source_community,source_year,target_s2id,target_arxiv,target_title,target_community,target_year
6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
6660f2b094a14eedc5b340269e8b3ac3a311839b,2508.16929,Dimensional Collapse in Transformer Attention Outputs: A Challenge for Sparse Di,sae,2025.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
07a07a93830a3093403ac903638e91bd30c57f72,2605.29889,"Internal Representation, Not Clinical Knowledge: Where Apparent LLM Triage Failu",mi_general,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
4cf77e67dd26e9b7531b9ebeb58ecd0987340e5f,2602.06841,From Features to Actions: Explainability in Traditional and Agentic AI Systems,mi_general,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
3ce8980307b47c7a9592ff8376a2c78cd58d5953,2606.15054,Size Doesn't Matter: Cosine-Scored Sparse Autoencoders,sae,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
e9183543dbd7c8ea4049a2729e0424e81a54e0fb,2605.12225,Mechanistic Interpretability of ASR models using Sparse Autoencoders,sae,2026.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
aeeb91b5a9ff414acdf5cd3cef933d5b28b5735b,2604.14477,Seeing Through Circuits: Faithful Mechanistic Interpretability for Vision Transf,circuits,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
fcdd61186f81c101922cc06839adee838e771a63,2506.03093,From Flat to Hierarchical: Extracting Sparse Representations with Matching Pursu,sae,2025.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
915ee638f70dd259af24c9cbb9d257e9df45e482,,Revising and Falsifying Sparse Autoencoder Feature Explanations,sae,,436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024
2afe73ffb06bb5c47ad89f35085eaf9d3ddc2d76,2510.18052,Measure-Theoretic Anti-Causal Representation Learning,causal,2025.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
b8f280d8bf685f8da7c83068e73f000528072d6b,2403.19647,Sparse Feature Circuits: Discovering and Editing Interpretable Causal Graphs in ,circuits,2024.0,54450cceb117d7f43d160085dac8d0a1858d78d5,2305.10204,Shielded Representations: Protecting Sensitive Attributes Through Iterative Grad,mi_general,2023
59ef9fc0faf0fb72ab84a654dd6bc45a65126ced,2602.07794,Emergent Structured Representations Support Flexible In-Context Inference in Lar,mi_general,2026.0,c90a99eeb57019732a6cc996bb9eaf13faedf00f,2209.11895,In-context Learning and Induction Heads,circuits,2022
b4d81c89c973b6d207dbc0562760200b7d7974ed,2507.08802,The Non-Linear Representation Dilemma: Is Causal Abstraction Enough for Mechanis,causal,2025.0,a42c714b6e43abc1f1e9c332a48747ced3fa7752,2402.03855,Challenges in Mechanistically Interpreting Model Representations,mi_general,2024
2390f86c6cb070e9d4116f670b9064ff8815ff19,2606.09936,"One Lens, Many Worlds : A Capability-Typed Interface for World-Model Interpretab",mi_general,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
05877e76088d0f7d1363f287f44e359708667579,2505.11770,Internal Causal Mechanisms Robustly Predict Language Model Out-of-Distribution B,causal,2025.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
87a0b992da8f449a8be52626c4c3d91948e3ca64,2601.20796,Dissecting Multimodal In-Context Learning: Modality Asymmetries and Circuit Dyna,circuits,2026.0,c90a99eeb57019732a6cc996bb9eaf13faedf00f,2209.11895,In-context Learning and Induction Heads,circuits,2022
b4d81c89c973b6d207dbc0562760200b7d7974ed,2507.08802,The Non-Linear Representation Dilemma: Is Causal Abstraction Enough for Mechanis,causal,2025.0,7cc88a1a904e8bb6edc1123c0800d1c5a0ea435d,2103.15949,Transformer visualization via dictionary learning: contextualized embedding as a,sae,2021
f7745834b194c4c583406552ec3d1ae1249caf00,2605.01555,Automated Interpretability and Feature Discovery in Language Models with Agents,mi_general,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024.0,0a6f3e0653cca8ca4f111d46cac96cd859b2938b,,Interpretability,mi_general,2021
dc00cec87725bb65927f0b569c4fd02229144369,2606.08496,SAEExplainer: Interpreting SAE Features with Activation-Guided Preference Optimi,sae,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
5d7156ce2c39b7aa36c52bac017c64611cf9ef62,2602.14111,Sanity Checks for Sparse Autoencoders: Do SAEs Beat Random Baselines?,sae,2026.0,447b7fa233fe9b129001f0bb7f5c4a900de29e5d,2503.09532,SAEBench: A Comprehensive Benchmark for Sparse Autoencoders in Language Model In,sae,2025
a126eb9e5c77e20314ef5acae3376032daf5c52f,2510.00845,Mechanistic Interpretability as Statistical Estimation: A Variance Analysis of E,circuits,2025.0,29b54348bf3351be42fc4cab78e64a2ce8d7c8d6,2508.21258,RelP: Faithful and Efficient Circuit Discovery via Relevance Patching,circuits,2025
0b4a741bb4a1cf0b7a78c59a4581f4fd7aa52d60,,FAO-Former: Learning Disentangled Semantic Representations with Frequency-Aware ,mi_general,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
68383f2b0e95d305b5b90c4a2010c8d984232611,2605.18629,Aligned Training: A Parameter-Free Method to Improve Feature Quality and Stabili,sae,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
b8f280d8bf685f8da7c83068e73f000528072d6b,2403.19647,Sparse Feature Circuits: Discovering and Editing Interpretable Causal Graphs in ,circuits,2024.0,eb7ee0bc355652654990bcf9f92f124688fde493,1606.03657,InfoGAN: Interpretable Representation Learning by Information Maximizing Generat,mi_general,2016
0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024.0,12910786da7a34c9ee26798fd81b0ed7b0e38789,2305.01610,Finding Neurons in a Haystack: Case Studies with Sparse Probing,mi_general,2023
e2d7fa49c83af78db78c271a0a521e247f4fe4d2,2512.15134,From Isolation to Entanglement: When Do Interpretability Methods Identify and Di,mi_general,2025.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
5d7156ce2c39b7aa36c52bac017c64611cf9ef62,2602.14111,Sanity Checks for Sparse Autoencoders: Do SAEs Beat Random Baselines?,sae,2026.0,f56b77a4bc90c61d4351a39a578f4c1f4a967830,2502.04878,Sparse Autoencoders Do Not Find Canonical Units of Analysis,sae,2025
1b7c9e9b6aaeb0199790737650a57eaaa3ae125f,2412.17080,Aligning Graphical and Functional Causal Abstractions,causal,2024.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
2e460419bd1eafe8062de08e52c7e63b0bce7e91,2603.09988,Causally Grounded Mechanistic Interpretability for LLMs with Faithful Natural-La,mi_general,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
473ada8ead48f01f0cdb9ffe3c81cf70cd9a87ba,2602.01045,Superposition unifies power-law training dynamics,sae,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
8f919302a5a29f68e1abebbe6cf30de1c89c080e,2605.05341,Feature Starvation as Geometric Instability in Sparse Autoencoders,sae,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024.0,a0cfd36e6c7abf070f492ae52a35af895a1c5592,,Zoom In: An Introduction to Circuits,circuits,2020
3a86e94617cc69cfbd6b472ae2f0a91fa27a9ff5,2602.13524,Singular Vectors of Attention Heads Align with Features,circuits,2026.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
a83e67e5eb1dddfd01077ca996a879095d6dc25e,,Patch-level phenotype identification via weakly supervised neuron selection in s,sae,2025.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
3b86aa7e4a872ce342e975179aef30c027f18294,2605.08012,Position: Mechanistic Interpretability Must Disclose Identification Assumptions ,mi_general,2026.0,3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023
0239a7b8264704d4a8e6b3a63ce417d8c56b73ef,2603.17942,Efficient Training-Free Multi-Token Prediction via Embedding-Space Probing,mi_general,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
14302169b95f0948b1f914839842c69a12467a48,2601.22364,Context Structure Reshapes the Representational Geometry of Language Models,mi_general,2026.0,c90a99eeb57019732a6cc996bb9eaf13faedf00f,2209.11895,In-context Learning and Induction Heads,circuits,2022
3fe454bbde2eb403888981e725c6c8b9ba1d28de,2505.16004,Evaluating Adversarial Robustness of Concept Representations in Sparse Autoencod,sae,2025.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
4db14433f31d55b70a1580235b597e78ef3814fe,,Explainable artificial intelligence for the analysis of histopathological images,mi_general,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
a18b0cf58fd8c4fbcac9585e80499b7b1bc72a47,2511.19265,Unboxing the Black Box: Mechanistic Interpretability for Algorithmic Understandi,mi_general,2025.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
2fa991ca2037033bf3d849e053315e21530244d2,2508.11214,How Causal Abstraction Underpins Computational Explanation,causal,2025.0,3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023
e8c11b785ffbd39143e29cf048ccf931c5ef86b7,2603.14087,Understanding the Emergence of Seemingly Useless Features in Next-Token Predicto,mi_general,2026.0,c90a99eeb57019732a6cc996bb9eaf13faedf00f,2209.11895,In-context Learning and Induction Heads,circuits,2022
3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023.0,ac879df2cc36f3f824fa24149517622b6bc7bd09,2106.00737,Implicit Representations of Meaning in Neural Language Models,mi_general,2021
5752b7946cd25eea6a5e94847bf5d734346f9855,2606.16193,Cascaded Sparse Autoencoders Learn Multi-Level Visual Concepts in Multimodal LLM,sae,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
f0359e993b444e002479a3f2a7177c11e4e432ba,,Causal Abstraction for Chain-of-Thought Reasoning in Arithmetic Word Problems,causal,2023.0,3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023
3365a780fe92378783b6cd5e60a723bcd07574a5,2602.11246,How Many Features Can a Language Model Store Under the Linear Representation Hyp,mi_general,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023.0,03db82055bf039503c8111e997757f122aa5438d,2012.14261,A Survey on Neural Network Interpretability,mi_general,2020
2e460419bd1eafe8062de08e52c7e63b0bce7e91,2603.09988,Causally Grounded Mechanistic Interpretability for LLMs with Faithful Natural-La,mi_general,2026.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
a1a2087f030587d69704f70494a3f90fbdfdae57,2605.17704,Toy Combinatorial Interpretability Models Reveal Lottery Tickets in Early Featur,mi_general,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
33781935be06f06efbf58ac5e4f9ad2f4460ba02,2602.17526,The Anxiety of Influence: Bloom Filters in Transformer Attention Heads,circuits,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
a3f616abde4bad6389405fbd2d9eba9ba23e9f65,2602.20330,Circuit Tracing in Vision-Language Models: Understanding the Internal Mechanisms,circuits,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024.0,d9f7d495701b81c5244258a2fb2f14b96dfa7869,2108.01661,Grounding Representation Similarity with Statistical Testing,mi_general,2021
07e38fa4086bba630f715f043cfd6011b543ce20,2602.14687,SynthSAEBench: Evaluating Sparse Autoencoders on Scalable Realistic Synthetic Da,sae,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
a126eb9e5c77e20314ef5acae3376032daf5c52f,2510.00845,Mechanistic Interpretability as Statistical Estimation: A Variance Analysis of E,circuits,2025.0,6de77c59381b74de6e6f554c3f6e12690d6628e8,2510.06811,BlackboxNLP-2025 MIB Shared Task: Exploring Ensemble Strategies for Circuit Loca,circuits,2025
67c70168b08dad4e76122c1aaa09ca8aff431304,2505.22255,Kronecker Factorization Improves Efficiency and Interpretability of Sparse Autoe,sae,2025.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
c9f6d6485556b6214360f6b3f630c829176fc1ec,2605.05115,Manifold Steering Reveals the Shared Geometry of Neural Network Representation a,mi_general,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
5319fc4c32e89759f67caa6c4653d0c061e73926,2601.02978,Mechanistic Knobs in LLMs: Retrieving and Steering High-Order Semantic Features ,sae,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
3c3379699052b9c259bbe4080a6356b3fae3dc4f,2601.03657,In Search of Grandmother Cells: Tracing Interpretable Neurons in Tabular Represe,mi_general,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
cbb04421705c0f05c48f6d49e1e937e3a3d347a7,2604.13123,Spectral Entropy Collapse as a Phase Transition in Delayed Generalisation: An In,mi_general,2026.0,c90a99eeb57019732a6cc996bb9eaf13faedf00f,2209.11895,In-context Learning and Induction Heads,circuits,2022
cae115cd059d12f4213780a0840b3cb2f3c6fd9d,2605.12671,All Circuits Lead to Rome: Rethinking Functional Anisotropy in Circuit and Sheaf,circuits,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
117d228727a3ad84052f72f14cb59f51a4e8fddc,2407.19200,On Behalf of the Stakeholders: Trends in NLP Model Interpretability in the Era o,mi_general,2024.0,436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024
a09bee8c540dc70bfc7d3f77bae27519eeb37a4f,2606.12138,"Unstable Features, Reproducible Subspaces: Understanding Seed Dependence in Spar",sae,2026.0,6b186dbaa7c7f8740ea1f3192aff45483b79a7f8,2506.17673,FaithfulSAE: Towards Capturing Faithful Features with Sparse Autoencoders withou,sae,2025
915224127cb8359c3ae7eba9fe37961b7154a679,2605.24603,CSP-Atlas: Concept-Specific Neural Circuits in a Sparse Python Transformer,circuits,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
5a94d17a76287f3dda8e0ec325fd1fe80c20750d,2605.28854,Large language models reorganize representational geometry during in-context lea,mi_general,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
3399b11ecf6f9e214ef895c9c03daec93c1a13c5,2602.16698,Causality is Key for Interpretability Claims to Generalise,mi_general,2026.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
c3a7151579a97ed9de557b1b7eb95df51873de38,2605.25603,Detecting Unfaithful Chain-of-Thought via Circuit-Guided Internal-External Discr,circuits,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
e2d7fa49c83af78db78c271a0a521e247f4fe4d2,2512.15134,From Isolation to Entanglement: When Do Interpretability Methods Identify and Di,mi_general,2025.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
02c57e6e7435b10be0b1170481295ef67ef9bb8a,2602.21442,MINAR: Mechanistic Interpretability for Neural Algorithmic Reasoning,mi_general,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
4115605949049ba24cbe329776315f846236dcf5,2605.08348,How Much Do Circuits Tell Us? Measuring the Consistency and Specificity of Langu,circuits,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
b8f280d8bf685f8da7c83068e73f000528072d6b,2403.19647,Sparse Feature Circuits: Discovering and Editing Interpretable Causal Graphs in ,circuits,2024.0,728e96b224e718d7123872f47462bbcbf63984ef,2403.09516,Leveraging Prototypical Representations for Mitigating Social Bias without Demog,mi_general,2024
91108c04421f986927130c2ea32ea13e305d3115,2506.02132,Model Internal Sleuthing: Finding Lexical Identity and Inflectional Features in ,mi_general,2025.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
b8f280d8bf685f8da7c83068e73f000528072d6b,2403.19647,Sparse Feature Circuits: Discovering and Editing Interpretable Causal Graphs in ,circuits,2024.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
3696b4918f6151846262ee249710cb0e2961156a,2605.25225,Transformer Field Theory: A Response-Theoretic Approach to Mechanistic Interpret,mi_general,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023.0,33d889259953f791757acd10ccc31c816bcc5efe,2212.13392,DeepCuts: Single-Shot Interpretability based Pruning for BERT,mi_general,2022
9a704549b080ee952185524b766469daed0999b2,2604.26866,MoRFI: Monotonic Sparse Autoencoder Feature Identification,sae,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
a80ed5b163be958380c4d4e4676de2b8d0a04814,2605.31025,TRACE: Discovering Task-Specific Parameter via Adaptation-Aware Probing for Cont,mi_general,2026.0,996445d847f06e99b0bd259345408a0cf1bce87e,2202.05262,Locating and Editing Factual Associations in GPT,circuits,2022
8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024.0,d5295f7ddcf281f3d30a7579d5ce482036a8e27c,2210.13382,Emergent World Representations: Exploring a Sequence Model Trained on a Syntheti,mi_general,2022
851822435103ade081e7a6f2701504aa6edeb121,2605.24577,Polymorphism Is Rotation: Operational Mechanistic Interpretability from a Two-La,mi_general,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
2dce0c20bed9e3aea4f23eb45a1560da59c1e205,2606.10029,Interpreting and Steering a Text-to-Speech Language Model with Sparse Autoencode,sae,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
b4c285c57aedefd512f2ca5b490470345a77b556,2505.18672,Does Representation Intervention Really Identify Desired Concepts and Elicit Ali,mi_general,2025.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
ed4697bd40a4c30e5318e258e98c07a215f99c2f,2602.16823,Formal Mechanistic Interpretability: Automated Circuit Discovery with Provable G,circuits,2026.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
35031abc96ef672e8dc7cf8256d4b2aabf5b9b5b,2604.13068,Detection Without Correction: A Robust Asymmetry in Activation-Based Hallucinati,mi_general,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023.0,c41516420ddbd0f29e010ca259a74c1fc2da0466,1805.01070,What you can cram into a single $&!#* vector: Probing sentence embeddings for li,mi_general,2018
c89bf8b8c0b1f1bfc1dbb44c73f4c9d429ba8e83,2510.08855,Time-Aware Feature Selection: Adaptive Temporal Masking for Stable Sparse Autoen,sae,2025.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
a126eb9e5c77e20314ef5acae3376032daf5c52f,2510.00845,Mechanistic Interpretability as Statistical Estimation: A Variance Analysis of E,circuits,2025.0,3c6da6f1601aee99b8e5b8dcf2d21c42d9252b04,2406.11944,Transcoders Find Interpretable LLM Feature Circuits,circuits,2024
5caa0e0c8d0101d04918323d3e8197c02a80d3aa,2506.19532,Toward the Explainability of Protein Language Models,mi_general,2025.0,436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024
019cfc087c4294221cf2ba3d16f2318a419741d6,2507.22928,How does Chain of Thought Think? Mechanistic Interpretability of Chain-of-Though,mi_general,2025.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
cf8c00a34aba1c13826ccecdff5309eb78808f50,2512.18792,The Dead Salmons of AI Interpretability,mi_general,2025.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023.0,ac879df2cc36f3f824fa24149517622b6bc7bd09,2106.00737,Implicit Representations of Meaning in Neural Language Models,mi_general,2021
96706639ed81471fc37dc0d130b8db679a6d173c,2312.10091,Look Before You Leap: A Universal Emergent Decomposition of Retrieval Tasks in L,circuits,2023.0,3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023
062804ef8519e41c6ad93d3246417e5ccc7d8aa4,2606.08267,Post-AGI Economies: Superposition and the Second Fundamental Theorem of Welfare ,sae,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
67fb0de53f4233f1f25ed66509535592729ce114,,"Linear Lens: A human-centered, non-interventional mechanistic approach to explai",mi_general,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
af98bf5a5a1db4e4e7e99ba51d860e11de0b25ca,2509.17665,"Mechanistic Interpretability with SAEs: Probing Religion, Violence, and Geograph",sae,2025.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024.0,12910786da7a34c9ee26798fd81b0ed7b0e38789,2305.01610,Finding Neurons in a Haystack: Case Studies with Sparse Probing,mi_general,2023
732626fb48658aa1e3d2777c97c9821ab49ba9f9,2606.06664,Inside the Visual Mind: Neuroscience-Motivated Concept Circuits for Interpreting,circuits,2026.0,996445d847f06e99b0bd259345408a0cf1bce87e,2202.05262,Locating and Editing Factual Associations in GPT,circuits,2022
ac3e915202f2ca382d558f6e538723e8633c8b89,2506.16975,Latent Concept Disentanglement in Transformer-based Language Models,mi_general,2025.0,3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023
ea328ca3b32da63260b0208a2d0b58d549b7ccad,2506.05166,Dissecting Bias in LLMs: A Mechanistic Interpretability Perspective,mi_general,2025.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
